Iyengar,I	1974	2011.12.08	B84	London Classic FIDE Open		2011.12.03			60	1-0	6	London ENG		Coleman,D	2244		twic892.pgn	B84
Wallace,P	2229	2011.12.08	A48	London Classic FIDE Open		2011.12.03			44	1/2-1/2	6	London ENG		Hoegener,C	2028		twic892.pgn	A48
Anderton,M	2227	2011.12.08	E47	London Classic FIDE Open		2011.12.03			65	0-1	6	London ENG		Svaralova,Monika	2025		twic892.pgn	E47
Aryan,C	1836	2011.12.08	D11	London Classic FIDE Open		2011.12.03			109	1/2-1/2	6	London ENG		Nelson,O	2070		twic892.pgn	D11
Fransson,A	1940	2011.12.08	B80	London Classic FIDE Open		2011.12.03			100	1-0	6	London ENG		Eriksen,M	2063		twic892.pgn	B80
Hansen,Pa	2056	2011.12.08	C11	London Classic FIDE Open		2011.12.03			87	0-1	6	London ENG		Andreev,Pete	1914		twic892.pgn	C11
Gopakukmar,Siddharth	0	2011.12.08	D10	London Classic FIDE Open		2011.12.03			27	1/2-1/2	6	London ENG		Jakobsen,Alf Gjoran	1861		twic892.pgn	D10
Maduekwe,C	2180	2011.12.08	C11	London Classic FIDE Open		2011.12.03			46	1-0	6	London ENG		Carlile,Orison	0		twic892.pgn	C11
Tozer,Philip A A	2159	2011.12.08	C11	London Classic FIDE Open		2011.12.03			117	0-1	6	London ENG		Cohen,R	1930		twic892.pgn	C11
Lozano,Frank	0	2011.12.08	A65	London Classic FIDE Open		2011.12.03			68	1-0	6	London ENG		Quinn,Joh	2151		twic892.pgn	A65
Pedersen,Ca	2133	2011.12.08	C00	London Classic FIDE Open		2011.12.03			103	0-1	6	London ENG		Herda,C	1908		twic892.pgn	C00
Duncan,P	2125	2011.12.08	D05	London Classic FIDE Open		2011.12.03			87	0-1	6	London ENG		Kane,Robert	1888		twic892.pgn	D05
Faldon,David J	0	2011.12.08	A02	London Classic FIDE Open		2011.12.03			35	0-1	6	London ENG		Knecht,G	2123		twic892.pgn	A02
Burke,J	0	2011.12.08	B01	London Classic FIDE Open		2011.12.03			80	1/2-1/2	6	London ENG		Marchant,G	1880		twic892.pgn	B01
Bala Kannamma,P	1927	2011.12.08	B28	London Classic FIDE Open		2011.12.03			46	1/2-1/2	6	London ENG		Kristinsson,Bj	2045		twic892.pgn	B28
De Lagontrie,J	1912	2011.12.08	A08	London Classic FIDE Open		2011.12.03			98	1-0	6	London ENG		De Coverly,R	2027		twic892.pgn	A08
Wood,Peter R	2027	2011.12.08	A96	London Classic FIDE Open		2011.12.03			56	1/2-1/2	6	London ENG		Jones,Steven A	1878		twic892.pgn	A96
Heaton,P	2026	2011.12.08	A16	London Classic FIDE Open		2011.12.03			102	1/2-1/2	6	London ENG		Veznik,Michael	1821		twic892.pgn	A16
Homolka,Vincent	1859	2011.12.08	A05	London Classic FIDE Open		2011.12.03			125	1/2-1/2	6	London ENG		Cannon,Ra	2024		twic892.pgn	A05
O'Molloy,Eamonn	0	2011.12.08	B13	London Classic FIDE Open		2011.12.03			67	1/2-1/2	6	London ENG		Frank Nielsen,M	2015		twic892.pgn	B13
Chidi,L	1815	2011.12.08	E00	London Classic FIDE Open		2011.12.03			40	1-0	6	London ENG		Johansen,St	2012		twic892.pgn	A50
Millward,K	1971	2011.12.08	A42	London Classic FIDE Open		2011.12.03			126	1-0	6	London ENG		Blazquez,D	2178		twic892.pgn	A42
Guiot,J	2100	2011.12.08	D19	London Classic FIDE Open		2011.12.03			65	0-1	6	London ENG		Hjort,Helge	1969		twic892.pgn	D19
Whitehead,D	2079	2011.12.08	A40	London Classic FIDE Open		2011.12.03			75	0-1	6	London ENG		Yekta,Alireza Shayesteh	0		twic892.pgn	A40
Bass,J	2071	2011.12.08	B22	London Classic FIDE Open		2011.12.03			50	1/2-1/2	6	London ENG		White,D	1958		twic892.pgn	B22
Schwartz,Julius	2065	2011.12.08	B76	London Classic FIDE Open		2011.12.03			92	1-0	6	London ENG		Srija,S	1926		twic892.pgn	B76
Shah,Dipak K	0	2011.12.08	D00	London Classic FIDE Open		2011.12.03			89	0-1	6	London ENG		Johnsen,Oystein	1949		twic892.pgn	D00
Reppen,E	1949	2011.12.08	C51	London Classic FIDE Open		2011.12.03			59	0-1	6	London ENG		Opasiak,D	1737		twic892.pgn	C51
Staneland,P	1812	2011.12.08	A35	London Classic FIDE Open		2011.12.03			118	1-0	6	London ENG		Obiamiwe,P	2001		twic892.pgn	A35
Forsa,E	1728	2011.12.08	C11	London Classic FIDE Open		2011.12.03			87	0-1	6	London ENG		Hayward,A	1984		twic892.pgn	C11
Flynn,D	1978	2011.12.08	D97	London Classic FIDE Open		2011.12.03			59	1/2-1/2	6	London ENG		Gisbert Mir,Ale	1793		twic892.pgn	D97
Vachtfeidl,P	1969	2011.12.08	B46	London Classic FIDE Open		2011.12.03			46	1-0	6	London ENG		Bishop,G	1791		twic892.pgn	B46
Calder,D	1953	2011.12.08	C50	London Classic FIDE Open		2011.12.03			87	0-1	6	London ENG		Keuneke,Tobias	0		twic892.pgn	C53
Valantinas,Rokas	0	2011.12.08	B23	London Classic FIDE Open		2011.12.03			67	0-1	6	London ENG		Pattni,Kishan	1687		twic892.pgn	B23
Cetens,Edward	1708	2011.12.08	A01	London Classic FIDE Open		2011.12.03			60	1-0	6	London ENG		Calvert,D	1947		twic892.pgn	A01
Sigurdsson,Birkir Karl	1649	2011.12.08	D05	London Classic FIDE Open		2011.12.03			70	1-0	6	London ENG		Vlcek,Ma	1935		twic892.pgn	D05
Clayton,T	1812	2011.12.08	B10	London Classic FIDE Open		2011.12.03			69	1/2-1/2	6	London ENG		Amato,G	1973		twic892.pgn	B10
Phillips,O	1959	2011.12.08	A40	London Classic FIDE Open		2011.12.03			107	1/2-1/2	6	London ENG		Balaji,Eday	0		twic892.pgn	A40
Parry. Jacques	0	2011.12.08	C00	London Classic FIDE Open		2011.12.03			44	1-0	6	London ENG		Tart,P	1944		twic892.pgn	C00
Kalerwa,Edwin M	1728	2011.12.08	D02	London Classic FIDE Open		2011.12.03			78	1-0	6	London ENG		Torner Planell,Jor	1917		twic892.pgn	D02
De Wild Propitus,Mark	0	2011.12.08	B07	London Classic FIDE Open		2011.12.03			97	0-1	6	London ENG		McCarthy,Damian	1882		twic892.pgn	B07
Wright, Jon ENG	1846	2011.12.08	A25	London Classic FIDE Open		2011.12.03			90	1-0	6	London ENG		Chilton,James I	0		twic892.pgn	A25
Wigbout,Rod	1827	2011.12.08	A45	London Classic FIDE Open		2011.12.03			127	0-1	6	London ENG		Miu,M	1609		twic892.pgn	A45
Kluger,C	2060	2011.12.08	B06	London Classic FIDE Open		2011.12.03			115	1/2-1/2	6	London ENG		Rallabandi,Praveen Kumar	0		twic892.pgn	B06
Turner,David J	1775	2011.12.08	E80	London Classic FIDE Open		2011.12.03			141	0-1	6	London ENG		Eden,T	2202		twic892.pgn	E80
Amier,Hamzah B. Mohd Zuhri	1745	2011.12.08	A00	London Classic FIDE Open		2011.12.03			121	0-1	6	London ENG		Millward,R	0		twic892.pgn	A00
Rogers,Tim L	2061	2011.12.08	C02	London Classic FIDE Open		2011.12.03			126	1-0	6	London ENG		York-Andersen,Anna	1755		twic892.pgn	C02
Fritzer,F	1736	2011.12.08	B45	London Classic FIDE Open		2011.12.03			51	1/2-1/2	6	London ENG		Caorlin,M	1884		twic892.pgn	B45
Lazoni,Victor Hugo Boy	0	2011.12.08	B13	London Classic FIDE Open		2011.12.03			129	0-1	6	London ENG		Siddiqui,Nida Mishraz	0		twic892.pgn	B13
Burnham,Frank D	1788	2011.12.08	B00	London Classic FIDE Open		2011.12.03			76	1-0	6	London ENG		Sonnis,Steve	0		twic892.pgn	B00
Keuneke,H	1782	2011.12.08	C55	London Classic FIDE Open		2011.12.03			77	0-1	6	London ENG		Zygourakis,T	1688		twic892.pgn	C55
Kouchak,J	1776	2011.12.08	D15	London Classic FIDE Open		2011.12.03			53	0-1	6	London ENG		Damodaran,Ashok K	0		twic892.pgn	D15
Andersen,NielsE	2018	2011.12.08	D02	London Classic FIDE Open		2011.12.03			143	1/2-1/2	6	London ENG		Lie,T	1644		twic892.pgn	D02
Haddock,Paul	1695	2011.12.08	D38	London Classic FIDE Open		2011.12.03			70	1-0	6	London ENG		Romeril,Alan	0		twic892.pgn	D38
Jones,Chris S	1868	2011.12.08	E61	London Classic FIDE Open		2011.12.03			85	1/2-1/2	6	London ENG		Eldred,Makabali	0		twic892.pgn	E61
Gupta,Ab	2640	2011.12.09	D85	London Classic FIDE Open		2011.12.03			38	1/2-1/2	7	London ENG		Wells,P	2492		twic892.pgn	D85
Houska,Jo	2415	2011.12.09	A00	London Classic FIDE Open		2011.12.03			94	1/2-1/2	7	London ENG		Hillarp Persson,T	2530		twic892.pgn	A00
Slavin,A	2400	2011.12.09	B20	London Classic FIDE Open		2011.12.03			64	1-0	7	London ENG		Jones,G	2635		twic892.pgn	B20
Smith,Ax	2480	2011.12.09	D38	London Classic FIDE Open		2011.12.03			118	1-0	7	London ENG		Thorfinnsson,Bj	2402		twic892.pgn	D38
Hunt,A	2458	2011.12.09	B20	London Classic FIDE Open		2011.12.03			92	1/2-1/2	7	London ENG		Rendle,T	2389		twic892.pgn	B20
Pert,N	2563	2011.12.09	D17	London Classic FIDE Open		2011.12.03			114	1/2-1/2	7	London ENG		Osborne,M	2246		twic892.pgn	D17
Buckley,G	2383	2011.12.09	E25	London Classic FIDE Open		2011.12.03			80	1-0	7	London ENG		Grover,S	2515		twic892.pgn	E25
Getz,N	2369	2011.12.09	C53	London Classic FIDE Open		2011.12.03			114	1-0	7	London ENG		Das,Arg	2470		twic892.pgn	C53
Pert,R	2455	2011.12.09	D37	London Classic FIDE Open		2011.12.03			41	1/2-1/2	7	London ENG		Weber,T	2355		twic892.pgn	D37
Crouch,C	2366	2011.12.09	A11	London Classic FIDE Open		2011.12.03			98	1-0	7	London ENG		Arkell,K	2418		twic892.pgn	A11
Richardson,Joh	2331	2011.12.09	A23	London Classic FIDE Open		2011.12.03			94	1/2-1/2	7	London ENG		Roy Chowdhury,S	2411		twic892.pgn	A23
Croad,N	2292	2011.12.09	E10	London Classic FIDE Open		2011.12.03			56	1-0	7	London ENG		D'Costa,L	2409		twic892.pgn	E04
Smith,An	2167	2011.12.09	A41	London Classic FIDE Open		2011.12.03			71	0-1	7	London ENG		Hassan,Ab	2398		twic892.pgn	A41
Tikkanen,H	2586	2011.12.09	C00	London Classic FIDE Open		2011.12.03			55	1/2-1/2	7	London ENG		Spivack,S	2175		twic892.pgn	C00
Berg,E	2566	2011.12.09	E63	London Classic FIDE Open		2011.12.03			148	1/2-1/2	7	London ENG		Martyn,R	2249		twic892.pgn	E63
Lemeaux,D	2279	2011.12.09	D17	London Classic FIDE Open		2011.12.03			150	1-0	7	London ENG		Cornette,M	2548		twic892.pgn	D17
Farrand,T	2265	2011.12.09	A97	London Classic FIDE Open		2011.12.03			84	1-0	7	London ENG		Hebden,M	2515		twic892.pgn	A97
Ledger,D	2228	2011.12.09	A20	London Classic FIDE Open		2011.12.03			134	1/2-1/2	7	London ENG		Cox,JohnJ	2423		twic892.pgn	A20
Summerscale,A	2422	2011.12.09	D34	London Classic FIDE Open		2011.12.03			133	0-1	7	London ENG		Thingstad,E	2213		twic892.pgn	D34
Eames,R	2241	2011.12.09	B51	London Classic FIDE Open		2011.12.03			52	1-0	7	London ENG		Mikkelsen,N	2381		twic892.pgn	B51
White,Mi	2214	2011.12.09	D76	London Classic FIDE Open		2011.12.03			61	1/2-1/2	7	London ENG		Gislason,G	2318		twic892.pgn	D76
Stoma,P	2316	2011.12.09	B19	London Classic FIDE Open		2011.12.03			114	1/2-1/2	7	London ENG		Britton,R	2219		twic892.pgn	B19
Mohammad,As	2188	2011.12.09	A86	London Classic FIDE Open		2011.12.03			50	1-0	7	London ENG		Berry,N	2312		twic892.pgn	A86
Karthikeyan,M2	2154	2011.12.09	A15	London Classic FIDE Open		2011.12.03			129	0-1	7	London ENG		Radovanovic,J	2309		twic892.pgn	A15
Compton,A	2024	2011.12.09	C02	London Classic FIDE Open		2011.12.03			54	1-0	7	London ENG		Afek,Y	2301		twic892.pgn	C02
Ansell,S	2389	2011.12.09	A05	London Classic FIDE Open		2011.12.03			97	0-1	7	London ENG		Willmoth,R	2169		twic892.pgn	A05
Blazquez,D	2178	2011.12.09	E10	London Classic FIDE Open		2011.12.03			48	1-0	7	London ENG		Bates,Ri	2386		twic892.pgn	E10
Alfred,N	2294	2011.12.09	A48	London Classic FIDE Open		2011.12.03			64	1/2-1/2	7	London ENG		Gavriel,T	2156		twic892.pgn	A48
Rudd,J	2290	2011.12.09	C12	London Classic FIDE Open		2011.12.03			103	0-1	7	London ENG		Yeo,M	2152		twic892.pgn	C12
Nandhidhaa,P	2139	2011.12.09	B40	London Classic FIDE Open		2011.12.03			64	1-0	7	London ENG		Webb,L	2283		twic892.pgn	B40
Tavoularis,N	2143	2011.12.09	B01	London Classic FIDE Open		2011.12.03			101	1/2-1/2	7	London ENG		Eckersley Waites,T	2276		twic892.pgn	B01
Gagare,Shar	2275	2011.12.09	E80	London Classic FIDE Open		2011.12.03			177	1/2-1/2	7	London ENG		Zymberi,As	2138		twic892.pgn	E80
Mareckova,M	2123	2011.12.09	C46	London Classic FIDE Open		2011.12.03			101	1/2-1/2	7	London ENG		Prosviriakov,V	2274		twic892.pgn	C47
Sreeves,C	2247	2011.12.09	B70	London Classic FIDE Open		2011.12.03			71	0-1	7	London ENG		Guiot,J	2100		twic892.pgn	B70
Torner Planell,Jos	2123	2011.12.09	B11	London Classic FIDE Open		2011.12.03			69	1/2-1/2	7	London ENG		Perez,Fl	2245		twic892.pgn	B11
Coleman,D	2244	2011.12.09	A34	London Classic FIDE Open		2011.12.03			75	0-1	7	London ENG		Kelmendi,Bajrush	0		twic892.pgn	A34
Eriksen,M	2063	2011.12.09	A37	London Classic FIDE Open		2011.12.03			120	1-0	7	London ENG		Rendboe,J	2242		twic892.pgn	A37
Stone,A ENG	2234	2011.12.09	C11	London Classic FIDE Open		2011.12.03			91	0-1	7	London ENG		Whitehead,D	2079		twic892.pgn	C11
Varnam,L	2059	2011.12.09	C80	London Classic FIDE Open		2011.12.03			76	1-0	7	London ENG		Anderton,M	2227		twic892.pgn	C80
Surendran,N	2207	2011.12.09	B54	London Classic FIDE Open		2011.12.03			89	0-1	7	London ENG		Lee,Ka	2003		twic892.pgn	B54
Warman,S	2056	2011.12.09	B23	London Classic FIDE Open		2011.12.03			52	1-0	7	London ENG		Player,E	2199		twic892.pgn	B23
Gschwendtner,S	2011	2011.12.09	D97	London Classic FIDE Open		2011.12.03			118	1-0	7	London ENG		Gant,C	2194		twic892.pgn	D97
Shweta,G	1999	2011.12.09	C05	London Classic FIDE Open		2011.12.03			52	1-0	7	London ENG		O'Toole,G	2189		twic892.pgn	C05
Carlile,Orison	0	2011.12.09	A46	London Classic FIDE Open		2011.12.03			50	1-0	7	London ENG		Farrell,N	2181		twic892.pgn	A46
Srija,S	1926	2011.12.09	C78	London Classic FIDE Open		2011.12.03			76	1-0	7	London ENG		Wallace,P	2229		twic892.pgn	C78
Hoegener,C	2028	2011.12.09	A14	London Classic FIDE Open		2011.12.03			50	1-0	7	London ENG		Ethelontis,A	2186		twic892.pgn	A14
De Coverly,R	2027	2011.12.09	C45	London Classic FIDE Open		2011.12.03			100	1-0	7	London ENG		Josse,Mar	2162		twic892.pgn	C45
Johansen,St	2012	2011.12.09	A38	London Classic FIDE Open		2011.12.03			82	1-0	7	London ENG		Tozer,Philip A A	2159		twic892.pgn	A38
Williamson,R	2157	2011.12.09	C97	London Classic FIDE Open		2011.12.03			113	0-1	7	London ENG		Doran,C	2011		twic892.pgn	C97
Quinn,Joh	2151	2011.12.09	A40	London Classic FIDE Open		2011.12.03			65	1/2-1/2	7	London ENG		Calder,D	1953		twic892.pgn	A40
Obiamiwe,P	2001	2011.12.09	C55	London Classic FIDE Open		2011.12.03			92	1-0	7	London ENG		Murray,D	2133		twic892.pgn	C55
Pedersen,Ca	2133	2011.12.09	C06	London Classic FIDE Open		2011.12.03			105	0-1	7	London ENG		Sagues,V	1952		twic892.pgn	C06
Holzhauer,B	2131	2011.12.09	B38	London Classic FIDE Open		2011.12.03			105	1/2-1/2	7	London ENG		Valantinas,Rokas	0		twic892.pgn	B38
Calvert,D	1947	2011.12.09	A01	London Classic FIDE Open		2011.12.03			47	1/2-1/2	7	London ENG		Duncan,P	2125		twic892.pgn	A01
Wheldon,P	0	2011.12.09	B52	London Classic FIDE Open		2011.12.03			51	0-1	7	London ENG		Faldon,David J	0		twic892.pgn	B52
McKenna,Jas	2110	2011.12.09	B08	London Classic FIDE Open		2011.12.03			53	0-1	7	London ENG		Fields,F	1897		twic892.pgn	B08
Skutta,B	2098	2011.12.09	B07	London Classic FIDE Open		2011.12.03			130	1-0	7	London ENG		Aryan,C	1836		twic892.pgn	B07
Pleininger,R	1939	2011.12.09	A46	London Classic FIDE Open		2011.12.03			67	0-1	7	London ENG		Barton,A	2073		twic892.pgn	A46
Vlcek,Ma	1935	2011.12.09	D46	London Classic FIDE Open		2011.12.03			40	1/2-1/2	7	London ENG		Bass,J	2071		twic892.pgn	D46
Bishop,G	1791	2011.12.09	B22	London Classic FIDE Open		2011.12.03			145	1/2-1/2	7	London ENG		Gopakukmar,Siddharth	0		twic892.pgn	B22
Kristinsson,Bj	2045	2011.12.09	B90	London Classic FIDE Open		2011.12.03			87	0-1	7	London ENG		Forsa,E	1728		twic892.pgn	B90
Tart,P	1944	2011.12.09	C40	London Classic FIDE Open		2011.12.03			88	1-0	7	London ENG		Burke,J	0		twic892.pgn	C40
Yekta,Alireza Shayesteh	0	2011.12.09	D30	London Classic FIDE Open		2011.12.03			92	1-0	7	London ENG		Schwartz,Julius	2065		twic892.pgn	A40
Torner Planell,Jor	1917	2011.12.09	C28	London Classic FIDE Open		2011.12.03			86	1-0	7	London ENG		Shepley,J	2043		twic892.pgn	C24
Seymour,T	2033	2011.12.09	A10	London Classic FIDE Open		2011.12.03			57	0-1	7	London ENG		Boger,R	1959		twic892.pgn	A10
Lenier,J	2030	2011.12.09	C77	London Classic FIDE Open		2011.12.03			46	1-0	7	London ENG		Reppen,E	1949		twic892.pgn	C77
Andreev,Pete	1914	2011.12.09	B25	London Classic FIDE Open		2011.12.03			102	1/2-1/2	7	London ENG		Wood,Peter R	2027		twic892.pgn	B25
Marchant,G	1880	2011.12.09	A20	London Classic FIDE Open		2011.12.03			109	1/2-1/2	7	London ENG		Heaton,P	2026		twic892.pgn	A20
Svaralova,Monika	2025	2011.12.09	C00	London Classic FIDE Open		2011.12.03			94	1-0	7	London ENG		Fransson,A	1940		twic892.pgn	C00
Cannon,Ra	2024	2011.12.09	B08	London Classic FIDE Open		2011.12.03			96	1/2-1/2	7	London ENG		Bala Kannamma,P	1927		twic892.pgn	B08
Frank Nielsen,M	2015	2011.12.09	B26	London Classic FIDE Open		2011.12.03			51	1/2-1/2	7	London ENG		Homolka,Vincent	1859		twic892.pgn	B26
Jones,Steven A	1878	2011.12.09	A46	London Classic FIDE Open		2011.12.03			91	0-1	7	London ENG		Bryant,Jon	2012		twic892.pgn	A46
Wallis,I	2003	2011.12.09	C46	London Classic FIDE Open		2011.12.03			117	0-1	7	London ENG		O'Molloy,Eamonn	0		twic892.pgn	C46
Rutten,D	1861	2011.12.09	A04	London Classic FIDE Open		2011.12.03			126	1-0	7	London ENG		Casaschi,Paolo	1996		twic892.pgn	A30
Lappas,Konstantinos	1992	2011.12.09	E90	London Classic FIDE Open		2011.12.03			145	1/2-1/2	7	London ENG		Wigbout,Rod	1827		twic892.pgn	E90
Veznik,Michael	1821	2011.12.09	B06	London Classic FIDE Open		2011.12.03			62	1-0	7	London ENG		Flynn,D	1978		twic892.pgn	B06
McKerracher,D	1976	2011.12.09	A04	London Classic FIDE Open		2011.12.03			132	1-0	7	London ENG		Shah,Dipak K	0		twic892.pgn	A04
Chilton,James I	0	2011.12.09	D11	London Classic FIDE Open		2011.12.03			96	1-0	7	London ENG		Iyengar,I	1974		twic892.pgn	D11
Gisbert Mir,Ale	1793	2011.12.09	C45	London Classic FIDE Open		2011.12.03			94	1-0	7	London ENG		Millward,K	1971		twic892.pgn	C45
Hjort,Helge	1969	2011.12.09	A00	London Classic FIDE Open		2011.12.03			97	0-1	7	London ENG		De Wild Propitus,Mark	0		twic892.pgn	A00
Maduekwe,C	2180	2011.12.09	C07	London Classic FIDE Open		2011.12.03			121	0-1	7	London ENG		Clayton,T	1812		twic892.pgn	C07
Knecht,G	2123	2011.12.09	A04	London Classic FIDE Open		2011.12.03			76	1-0	7	London ENG		Staneland,P	1812		twic892.pgn	A04
Hayward,A	1984	2011.12.09	B01	London Classic FIDE Open		2011.12.03			38	1/2-1/2	7	London ENG		Keuneke,H	1782		twic892.pgn	B01
Amato,G	1973	2011.12.09	A46	London Classic FIDE Open		2011.12.03			89	1/2-1/2	7	London ENG		Kouchak,J	1776		twic892.pgn	A46
Tortorella,G	1766	2011.12.09	C78	London Classic FIDE Open		2011.12.03			59	1/2-1/2	7	London ENG		Vachtfeidl,P	1969		twic892.pgn	C78
York-Andersen,Anna	1755	2011.12.09	A01	London Classic FIDE Open		2011.12.03			28	1/2-1/2	7	London ENG		Phillips,O	1959		twic892.pgn	A01
Plug,A	1945	2011.12.09	A08	London Classic FIDE Open		2011.12.03			90	1/2-1/2	7	London ENG		Turner,David J	1775		twic892.pgn	A08
Cohen,R	1930	2011.12.09	D58	London Classic FIDE Open		2011.12.03			52	1-0	7	London ENG		Amier,Hamzah B. Mohd Zuhri	1745		twic892.pgn	D58
Pattni,Kishan	1687	2011.12.09	C22	London Classic FIDE Open		2011.12.03			21	1-0	7	London ENG		Lozano,Frank	0		twic892.pgn	C22
De Lagontrie,J	1912	2011.12.09	A13	London Classic FIDE Open		2011.12.03			26	1/2-1/2	7	London ENG		Cetens,Edward	1708		twic892.pgn	A13
Herda,C	1908	2011.12.09	A25	London Classic FIDE Open		2011.12.03			52	1/2-1/2	7	London ENG		Sigurdsson,Birkir Karl	1649		twic892.pgn	A25
Kane,Robert	1888	2011.12.09	A14	London Classic FIDE Open		2011.12.03			86	1-0	7	London ENG		Lazoni,Victor Hugo Boy	0		twic892.pgn	A14
Keuneke,Tobias	0	2011.12.09	B16	London Classic FIDE Open		2011.12.03			90	1-0	7	London ENG		Chidi,L	1815		twic892.pgn	B16
Opasiak,D	1737	2011.12.09	B10	London Classic FIDE Open		2011.12.03			120	1/2-1/2	7	London ENG		Kluger,C	2060		twic892.pgn	B10
Johnsen,Oystein	1949	2011.12.09	B22	London Classic FIDE Open		2011.12.03			71	0-1	7	London ENG		Fritzer,F	1736		twic892.pgn	B22
Caorlin,M	1884	2011.12.09	A04	London Classic FIDE Open		2011.12.03			123	1/2-1/2	7	London ENG		Kalerwa,Edwin M	1728		twic892.pgn	A30
McCarthy,Damian	1882	2011.12.09	E16	London Classic FIDE Open		2011.12.03			79	0-1	7	London ENG		Lie,T	1644		twic892.pgn	E16
Miu,M	1609	2011.12.09	C67	London Classic FIDE Open		2011.12.03			90	1-0	7	London ENG		Wright, Jon ENG	1846		twic892.pgn	C67
Romeril,Alan	0	2011.12.09	B52	London Classic FIDE Open		2011.12.03			96	1/2-1/2	7	London ENG		Parry. Jacques	0		twic892.pgn	B52
Millward,R	0	2011.12.09	B20	London Classic FIDE Open		2011.12.03			71	0-1	7	London ENG		Burnham,Frank D	1788		twic892.pgn	B20
Zygourakis,T	1688	2011.12.09	C11	London Classic FIDE Open		2011.12.03			116	1-0	7	London ENG		Rogers,Tim L	2061		twic892.pgn	C11
Steinhart,Roel	1594	2011.12.09	D06	London Classic FIDE Open		2011.12.03			68	1-0	7	London ENG		Andersen,NielsE	2018		twic892.pgn	D06
Damodaran,Ashok K	0	2011.12.09	B01	London Classic FIDE Open		2011.12.03			35	1-0	7	London ENG		Jones,Chris S	1868		twic892.pgn	B00
Eldred,Makabali	0	2011.12.09	A21	London Classic FIDE Open		2011.12.03			76	1-0	7	London ENG		Melcon Diez,Enrique	1632		twic892.pgn	A21
Holowczak,Alex R	1670	2011.12.09	C03	London Classic FIDE Open		2011.12.03			85	0-1	7	London ENG		Haddock,Paul	1695		twic892.pgn	C03
Vovk,Ok	2213	2011.12.05	C04	London Classic Women's Invitational		2011.12.03			98	1-0	3	London ENG		Ciuksyte,D	2327		twic892.pgn	C04
Mirzoeva,E	2244	2011.12.05	B18	London Classic Women's Invitational		2011.12.03			32	1/2-1/2	3	London ENG		Daulyte,D	2238		twic892.pgn	B18
Nakhbayeva,G	2227	2011.12.05	B19	London Classic Women's Invitational		2011.12.03			81	1/2-1/2	3	London ENG		Steil Antoni,F	2104		twic892.pgn	B19
Grigoryan,Meri	2026	2011.12.05	A07	London Classic Women's Invitational		2011.12.03			117	1/2-1/2	3	London ENG		Lauterbach,I	2075		twic892.pgn	A07
Srebrnic,A	2219	2011.12.05	B07	London Classic Women's Invitational		2011.12.03			32	1/2-1/2	3	London ENG		Lalic,S	2279		twic892.pgn	B00
Srebrnic,A	2219	2011.12.06	A41	London Classic Women's Invitational		2011.12.03			32	1/2-1/2	4	London ENG		Vovk,Ok	2213		twic892.pgn	A41
Lalic,S	2279	2011.12.06	A13	London Classic Women's Invitational		2011.12.03			63	1/2-1/2	4	London ENG		Grigoryan,Meri	2026		twic892.pgn	A13
Lauterbach,I	2075	2011.12.06	A41	London Classic Women's Invitational		2011.12.03			58	1-0	4	London ENG		Nakhbayeva,G	2227		twic892.pgn	A41
Steil Antoni,F	2104	2011.12.06	D58	London Classic Women's Invitational		2011.12.03			72	1-0	4	London ENG		Mirzoeva,E	2244		twic892.pgn	D58
Daulyte,D	2238	2011.12.06	B01	London Classic Women's Invitational		2011.12.03			26	1/2-1/2	4	London ENG		Ciuksyte,D	2327		twic892.pgn	B01
Vovk,Ok	2213	2011.12.07	C04	London Classic Women's Invitational		2011.12.03			102	1-0	5	London ENG		Daulyte,D	2238		twic892.pgn	C04
Ciuksyte,D	2327	2011.12.07	B06	London Classic Women's Invitational		2011.12.03			77	0-1	5	London ENG		Steil Antoni,F	2104		twic892.pgn	B06
Mirzoeva,E	2244	2011.12.07	B10	London Classic Women's Invitational		2011.12.03			64	0-1	5	London ENG		Lauterbach,I	2075		twic892.pgn	B10
Nakhbayeva,G	2227	2011.12.07	C02	London Classic Women's Invitational		2011.12.03			67	0-1	5	London ENG		Lalic,S	2279		twic892.pgn	C02
Grigoryan,Meri	2026	2011.12.07	D43	London Classic Women's Invitational		2011.12.03			78	1-0	5	London ENG		Srebrnic,A	2219		twic892.pgn	D43
Grigoryan,Meri	2026	2011.12.08	D02	London Classic Women's Invitational		2011.12.03			84	1/2-1/2	6	London ENG		Vovk,Ok	2213		twic892.pgn	D02
Srebrnic,A	2219	2011.12.08	E71	London Classic Women's Invitational		2011.12.03			70	1-0	6	London ENG		Nakhbayeva,G	2227		twic892.pgn	E71
Lalic,S	2279	2011.12.08	E11	London Classic Women's Invitational		2011.12.03			83	0-1	6	London ENG		Mirzoeva,E	2244		twic892.pgn	E11
Lauterbach,I	2075	2011.12.08	B00	London Classic Women's Invitational		2011.12.03			54	1-0	6	London ENG		Ciuksyte,D	2327		twic892.pgn	B00
Steil Antoni,F	2104	2011.12.08	C45	London Classic Women's Invitational		2011.12.03			108	1-0	6	London ENG		Daulyte,D	2238		twic892.pgn	C45
Vovk,Ok	2213	2011.12.09	C00	London Classic Women's Invitational		2011.12.03			98	1-0	7	London ENG		Steil Antoni,F	2104		twic892.pgn	C00
Daulyte,D	2238	2011.12.09	C69	London Classic Women's Invitational		2011.12.03			81	0-1	7	London ENG		Lauterbach,I	2075		twic892.pgn	C69
