Grudina,M	1883	2011.10.26	C63	1st WCGD		2011.10.25			68	1-0	3	Dresden GER		Abdullayev,Amrillo	0		twic887.pgn	C63
Rudolf,Thomas	0	2011.10.26	A07	1st WCGD		2011.10.25			86	0-1	3	Dresden GER		Jagdhuber,H	2062		twic887.pgn	A07
Schellmann,F	2046	2011.10.26	D82	1st WCGD		2011.10.25			91	1/2-1/2	3	Dresden GER		Mende,Holger	0		twic887.pgn	D82
Papperitz,Juergen	0	2011.10.26	A40	1st WCGD		2011.10.25			26	1-0	3	Dresden GER		Kuchkarova,Ziyoda	0		twic887.pgn	A40
Luther,T	2518	2011.10.26	C07	1st WCGD		2011.10.25			47	0-1	3	Dresden GER		Denisov,Sergei	2183		twic887.pgn	C07
Gerasimova,O	2170	2011.10.26	A15	1st WCGD		2011.10.25			112	1-0	3	Dresden GER		Obodchuk,A	2384		twic887.pgn	A15
Kevorkov,A	2269	2011.10.26	A04	1st WCGD		2011.10.25			69	0-1	3	Dresden GER		Strekalovski,V	2132		twic887.pgn	A04
Gruender,M	1999	2011.10.26	B30	1st WCGD		2011.10.25			20	1-0	3	Dresden GER		Salov,S	2253		twic887.pgn	B30
Anfinogenov,A	2098	2011.10.26	B30	1st WCGD		2011.10.25			59	0-1	3	Dresden GER		Amarnath,I	2044		twic887.pgn	B30
Varezhkin,V	2220	2011.10.26	A20	1st WCGD		2011.10.25			66	1-0	3	Dresden GER		Hoffmann,Ra	2134		twic887.pgn	A20
Botalova,Y	1969	2011.10.26	C11	1st WCGD		2011.10.25			107	0-1	3	Dresden GER		Rey Taboada,Andres	0		twic887.pgn	C11
Zickert,Wilfried	0	2011.10.26	A40	1st WCGD		2011.10.25			28	1-0	3	Dresden GER		Ivanov,Mikhail	1968		twic887.pgn	A40
Tsapalin,S	1981	2011.10.26	D02	1st WCGD		2011.10.25			93	0-1	3	Dresden GER		Hoyer,Olaf	1916		twic887.pgn	D02
Krause,Stefan	0	2011.10.26	B22	1st WCGD		2011.10.25			57	0-1	3	Dresden GER		Pogorelova,Galina	0		twic887.pgn	B22
Obodchuk,A	2384	2011.10.27	B61	1st WCGD		2011.10.25			46	1-0	4	Dresden GER		Luther,T	2518		twic887.pgn	B61
Salov,S	2253	2011.10.27	C97	1st WCGD		2011.10.25			21	1/2-1/2	4	Dresden GER		Kevorkov,A	2269		twic887.pgn	C97
Denisov,Sergei	2183	2011.10.27	C25	1st WCGD		2011.10.25			27	1/2-1/2	4	Dresden GER		Anfinogenov,A	2098		twic887.pgn	C25
Hoffmann,Ra	2134	2011.10.27	C41	1st WCGD		2011.10.25			42	1/2-1/2	4	Dresden GER		Botalova,Y	1969		twic887.pgn	C41
Strekalovski,V	2132	2011.10.27	A04	1st WCGD		2011.10.25			90	1/2-1/2	4	Dresden GER		Gruender,M	1999		twic887.pgn	A04
Varezhkin,V	2220	2011.10.27	A45	1st WCGD		2011.10.25			114	1-0	4	Dresden GER		Rudolf,Thomas	0		twic887.pgn	A45
Mende,Holger	0	2011.10.27	D60	1st WCGD		2011.10.25			19	1/2-1/2	4	Dresden GER		Krabbe,Wolfgang	0		twic887.pgn	D60
Rey Taboada,Andres	0	2011.10.27	C50	1st WCGD		2011.10.25			40	1-0	4	Dresden GER		Grudina,M	1883		twic887.pgn	C50
Michalowski,R	1804	2011.10.27	B01	1st WCGD		2011.10.25			45	0-1	4	Dresden GER		Visco,Michele	0		twic887.pgn	B01
Hoyer,Olaf	1916	2011.10.27	B01	1st WCGD		2011.10.25			54	0-1	4	Dresden GER		Zickert,Wilfried	0		twic887.pgn	B01
Fini,Ottavio	0	2011.10.27	A00	1st WCGD		2011.10.25			60	1-0	4	Dresden GER		Papperitz,Juergen	0		twic887.pgn	A00
Amarnath,I	2044	2011.10.27	C02	1st WCGD		2011.10.25			104	1-0	4	Dresden GER		Dobierzin,O	2113		twic887.pgn	C02
Ivanov,Mikhail	1968	2011.10.27	E70	1st WCGD		2011.10.25			85	0-1	4	Dresden GER		Riegler,Dieter	2105		twic887.pgn	E70
Abdullayev,Amrillo	0	2011.10.27	B24	1st WCGD		2011.10.25			80	1-0	4	Dresden GER		Gerasimova,O	2170		twic887.pgn	B24
Jagdhuber,H	2062	2011.10.27	A69	1st WCGD		2011.10.25			64	1-0	4	Dresden GER		Krause,Stefan	0		twic887.pgn	A69
Skorobogatykh,A	1944	2011.10.27	B22	1st WCGD		2011.10.25			117	1/2-1/2	4	Dresden GER		Schellmann,F	2046		twic887.pgn	B22
Kuchkarova,Ziyoda	0	2011.10.27	B01	1st WCGD		2011.10.25			78	1-0	4	Dresden GER		Tsapalin,S	1981		twic887.pgn	B01
Luther,T	2518	2011.10.28	C07	1st WCGD		2011.10.25			57	0-1	5	Dresden GER		Kevorkov,A	2269		twic887.pgn	C07
Anfinogenov,A	2098	2011.10.28	D15	1st WCGD		2011.10.25			102	1-0	5	Dresden GER		Obodchuk,A	2384		twic887.pgn	D15
Rudolf,Thomas	0	2011.10.28	B19	1st WCGD		2011.10.25			82	1-0	5	Dresden GER		Salov,S	2253		twic887.pgn	B19
Gerasimova,O	2170	2011.10.28	A15	1st WCGD		2011.10.25			48	1-0	5	Dresden GER		Ivanov,Mikhail	1968		twic887.pgn	A15
Gruender,M	1999	2011.10.28	B32	1st WCGD		2011.10.25			38	1-0	5	Dresden GER		Denisov,Sergei	2183		twic887.pgn	B32
Botalova,Y	1969	2011.10.28	C00	1st WCGD		2011.10.25			58	1-0	5	Dresden GER		Strekalovski,V	2132		twic887.pgn	C00
Krabbe,Wolfgang	0	2011.10.28	C12	1st WCGD		2011.10.25			66	1-0	5	Dresden GER		Skorobogatykh,A	1944		twic887.pgn	C12
Hoyer,Olaf	1916	2011.10.28	B01	1st WCGD		2011.10.25			43	1/2-1/2	5	Dresden GER		Amarnath,I	2044		twic887.pgn	B01
Tsapalin,S	1981	2011.10.28	D10	1st WCGD		2011.10.25			119	0-1	5	Dresden GER		Mende,Holger	0		twic887.pgn	D10
Papperitz,Juergen	0	2011.10.28	C41	1st WCGD		2011.10.25			58	1-0	5	Dresden GER		Varezhkin,V	2220		twic887.pgn	C41
Pogorelova,Galina	0	2011.10.28	C50	1st WCGD		2011.10.25			107	1-0	5	Dresden GER		Rey Taboada,Andres	0		twic887.pgn	C50
Dobierzin,O	2113	2011.10.28	E90	1st WCGD		2011.10.25			111	1/2-1/2	5	Dresden GER		Hoffmann,Ra	2134		twic887.pgn	E90
Riegler,Dieter	2105	2011.10.28	B67	1st WCGD		2011.10.25			55	0-1	5	Dresden GER		Grudina,M	1883		twic887.pgn	B67
Krause,Stefan	0	2011.10.28	B22	1st WCGD		2011.10.25			39	1/2-1/2	5	Dresden GER		Abdullayev,Amrillo	0		twic887.pgn	B22
Visco,Michele	0	2011.10.28	A36	1st WCGD		2011.10.25			62	1-0	5	Dresden GER		Jagdhuber,H	2062		twic887.pgn	A36
Schellmann,F	2046	2011.10.28	A10	1st WCGD		2011.10.25			75	0-1	5	Dresden GER		Michalowski,R	1804		twic887.pgn	A10
Zickert,Wilfried	0	2011.10.28	A40	1st WCGD		2011.10.25			117	0-1	5	Dresden GER		Kuchkarova,Ziyoda	0		twic887.pgn	A40
Ivanov,Mikhail	1968	2011.10.28	C95	1st WCGD		2011.10.25			94	1-0	6	Dresden GER		Luther,T	2518		twic887.pgn	C95
Obodchuk,A	2384	2011.10.28	B89	1st WCGD		2011.10.25			103	1/2-1/2	6	Dresden GER		Salov,S	2253		twic887.pgn	B89
Kevorkov,A	2269	2011.10.28	C05	1st WCGD		2011.10.25			117	1/2-1/2	6	Dresden GER		Denisov,Sergei	2183		twic887.pgn	C05
Strekalovski,V	2132	2011.10.28	B12	1st WCGD		2011.10.25			109	0-1	6	Dresden GER		Gerasimova,O	2170		twic887.pgn	B12
Rudolf,Thomas	0	2011.10.28	D31	1st WCGD		2011.10.25			102	1/2-1/2	6	Dresden GER		Anfinogenov,A	2098		twic887.pgn	D31
Varezhkin,V	2220	2011.10.28	A30	1st WCGD		2011.10.25			60	0-1	6	Dresden GER		Gruender,M	1999		twic887.pgn	A30
Amarnath,I	2044	2011.10.28	E52	1st WCGD		2011.10.25			73	0-1	6	Dresden GER		Krause,Stefan	0		twic887.pgn	E52
Mende,Holger	0	2011.10.28	A00	1st WCGD		2011.10.25			42	0-1	6	Dresden GER		Hoyer,Olaf	1916		twic887.pgn	A00
Grudina,M	1883	2011.10.28	C44	1st WCGD		2011.10.25			62	0-1	6	Dresden GER		Zickert,Wilfried	0		twic887.pgn	C44
Michalowski,R	1804	2011.10.28	B01	1st WCGD		2011.10.25			59	0-1	6	Dresden GER		Rey Taboada,Andres	0		twic887.pgn	B01
Visco,Michele	0	2011.10.28	D03	1st WCGD		2011.10.25			43	0-1	6	Dresden GER		Fini,Ottavio	0		twic887.pgn	A46
Dobierzin,O	2113	2011.10.28	B34	1st WCGD		2011.10.25			96	1-0	6	Dresden GER		Tsapalin,S	1981		twic887.pgn	B34
Skorobogatykh,A	1944	2011.10.28	A40	1st WCGD		2011.10.25			91	0-1	6	Dresden GER		Riegler,Dieter	2105		twic887.pgn	A40
Abdullayev,Amrillo	0	2011.10.28	B08	1st WCGD		2011.10.25			124	1-0	6	Dresden GER		Botalova,Y	1969		twic887.pgn	B08
Jagdhuber,H	2062	2011.10.28	A50	1st WCGD		2011.10.25			96	1-0	6	Dresden GER		Krabbe,Wolfgang	0		twic887.pgn	A50
Hoffmann,Ra	2134	2011.10.28	B09	1st WCGD		2011.10.25			72	1/2-1/2	6	Dresden GER		Schellmann,F	2046		twic887.pgn	B09
Kuchkarova,Ziyoda	0	2011.10.28	B01	1st WCGD		2011.10.25			17	1-0	6	Dresden GER		Pogorelova,Galina	0		twic887.pgn	B01
Salov,S	2253	2011.10.29	B42	1st WCGD		2011.10.25			90	1-0	7	Dresden GER		Luther,T	2518		twic887.pgn	B42
Strekalovski,V	2132	2011.10.29	A40	1st WCGD		2011.10.25			143	1/2-1/2	7	Dresden GER		Obodchuk,A	2384		twic887.pgn	A40
Tsapalin,S	1981	2011.10.29	B50	1st WCGD		2011.10.25			119	1/2-1/2	7	Dresden GER		Kevorkov,A	2269		twic887.pgn	B50
Denisov,Sergei	2183	2011.10.29	D15	1st WCGD		2011.10.25			66	1-0	7	Dresden GER		Ivanov,Mikhail	1968		twic887.pgn	D15
Anfinogenov,A	2098	2011.10.29	B25	1st WCGD		2011.10.25			103	0-1	7	Dresden GER		Skorobogatykh,A	1944		twic887.pgn	B25
Botalova,Y	1969	2011.10.29	A14	1st WCGD		2011.10.25			114	1/2-1/2	7	Dresden GER		Varezhkin,V	2220		twic887.pgn	A14
Gerasimova,O	2170	2011.10.29	B35	1st WCGD		2011.10.25			103	0-1	7	Dresden GER		Grudina,M	1883		twic887.pgn	B35
Krabbe,Wolfgang	0	2011.10.29	C05	1st WCGD		2011.10.25			32	1-0	7	Dresden GER		Amarnath,I	2044		twic887.pgn	C05
Krause,Stefan	0	2011.10.29	D91	1st WCGD		2011.10.25			17	1/2-1/2	7	Dresden GER		Mende,Holger	0		twic887.pgn	D91
Hoyer,Olaf	1916	2011.10.29	A05	1st WCGD		2011.10.25			53	0-1	7	Dresden GER		Visco,Michele	0		twic887.pgn	A05
Rey Taboada,Andres	0	2011.10.29	C20	1st WCGD		2011.10.25			98	0-1	7	Dresden GER		Papperitz,Juergen	0		twic887.pgn	C20
Michalowski,R	1804	2011.10.29	B01	1st WCGD		2011.10.25			108	1-0	7	Dresden GER		Dobierzin,O	2113		twic887.pgn	B01
Riegler,Dieter	2105	2011.10.29	B56	1st WCGD		2011.10.25			167	1/2-1/2	7	Dresden GER		Hoffmann,Ra	2134		twic887.pgn	B56
Gruender,M	1999	2011.10.29	B30	1st WCGD		2011.10.25			45	0-1	7	Dresden GER		Abdullayev,Amrillo	0		twic887.pgn	B30
Pogorelova,Galina	0	2011.10.29	A20	1st WCGD		2011.10.25			48	1-0	7	Dresden GER		Jagdhuber,H	2062		twic887.pgn	A20
Zickert,Wilfried	0	2011.10.29	A00	1st WCGD		2011.10.25			36	1/2-1/2	7	Dresden GER		Fini,Ottavio	0		twic887.pgn	A00
Schellmann,F	2046	2011.10.29	A80	1st WCGD		2011.10.25			79	1/2-1/2	7	Dresden GER		Rudolf,Thomas	0		twic887.pgn	A80
Pelaez,Jor	2214	2011.10.31	A59	US Chess League 2011		2011.08.29			74	1-0	10	ICC INT		Holt,C	2469	Dallas Destiny	twic887.pgn	A59
Vojinovic,G	2435	2011.10.31	C03	US Chess League 2011		2011.08.29			62	1-0	10	ICC INT		Kraai,J	2514	San Francisco Mechanics	twic887.pgn	C03
Xiong,Jeffrey	1992	2011.10.31	B30	US Chess League 2011		2011.08.29			81	1/2-1/2	10	ICC INT		Rosenthal,Nicholas	2019	Miami Sharks	twic887.pgn	B30
Rohonyan,K	2309	2011.10.31	D15	US Chess League 2011		2011.08.29			68	1-0	10	ICC INT		Kavutskiy,K	2268	Los Angeles Vibe	twic887.pgn	D15
Sadorra,J	2490	2011.10.31	C16	US Chess League 2011		2011.08.29			107	0-1	10	ICC INT		Rodriguez,Er	2337	Miami Sharks	twic887.pgn	C16
Lu,Albert	1994	2011.10.31	E97	US Chess League 2011		2011.08.29			70	1-0	10	ICC INT		Feng,Roland	2016	Seattle Sluggers	twic887.pgn	E97
Rumph,Todd	0	2011.10.31	A07	US Chess League 2011		2011.08.29			54	1-0	10	ICC INT		Karlow,Nick W	2015	St. Louis Arch Bishops	twic887.pgn	A07
Becerra Rivero,J	2556	2011.10.31	C58	US Chess League 2011		2011.08.29			118	1-0	10	ICC INT		Chirila,I	2531	Dallas Destiny	twic887.pgn	C58
Naroditsky,D	2472	2011.10.31	E91	US Chess League 2011		2011.08.29			78	1/2-1/2	10	ICC INT		Banawa,Jou	2300	St. Louis Arch Bishops	twic887.pgn	E94
Eckert,D	2246	2011.10.31	C41	US Chess League 2011		2011.08.29			82	1-0	10	ICC INT		Liou,Y	2283	San Francisco Mechanics	twic887.pgn	C41
Orlov,G	2479	2011.10.31	B48	US Chess League 2011		2011.08.29			62	1-0	10	ICC INT		Abrahamyan,T	2289	Los Angeles Vibe	twic887.pgn	B48
Menon,Gopal S	2201	2011.10.31	B40	US Chess League 2011		2011.08.29			72	1-0	10	ICC INT		Atoufi,P	2279	Arizona Scorpions	twic887.pgn	B40
Molner,M	2453	2011.10.31	E44	US Chess League 2011		2011.08.29			82	1-0	10	ICC INT		Shulman,Y	2608	Chicago Blaze	twic887.pgn	E44
Felecan,F	2381	2011.10.31	A05	US Chess League 2011		2011.08.29			80	1-0	10	ICC INT		Altounian,L	2429	Arizona Scorpions	twic887.pgn	A05
Casella,M	2268	2011.10.31	E60	US Chess League 2011		2011.08.29			126	1-0	10	ICC INT		Sinanan,J	2216	Seattle Sluggers	twic887.pgn	E60
Adamson,R	2321	2011.10.31	A32	US Chess League 2011		2011.08.29			140	1-0	10	ICC INT		Young,An	2343	Chicago Blaze	twic887.pgn	A32
Shankland,S	2553	2011.11.02	A09	US Chess League 2011		2011.08.29			50	1/2-1/2	10	ICC INT		Margvelashvili,G	2531	Baltimore Kingfishers	twic887.pgn	A09
Gershenov,B	2173	2011.11.02	B32	US Chess League 2011		2011.08.29			76	1-0	10	ICC INT		Fisher,William	2164	Philadelphia Inventors	twic887.pgn	B32
Gulko,B	2535	2011.11.02	A13	US Chess League 2011		2011.08.29			49	1/2-1/2	10	ICC INT		Van de Mortel,J	2416	Boston Blitz	twic887.pgn	A15
Bonin,J	2325	2011.11.02	B31	US Chess League 2011		2011.08.29			55	1/2-1/2	10	ICC INT		Herman,Ma	2414	New York Knights	twic887.pgn	B31
Krush,I	2472	2011.11.02	A37	US Chess League 2011		2011.08.29			53	1/2-1/2	10	ICC INT		Bartell,T	2342	Philadelphia Inventors	twic887.pgn	A37
Erenburg,S	2616	2011.11.02	C51	US Chess League 2011		2011.08.29			48	1/2-1/2	10	ICC INT		Charbonneau,P	2517	New York Knights	twic887.pgn	C51
Krasik,Ilya	0	2011.11.02	B40	US Chess League 2011		2011.08.29			55	0-1	10	ICC INT		Kapengut,A	2402	New Jersey Knockouts	twic887.pgn	B40
Jones,Cr	2204	2011.11.02	A56	US Chess League 2011		2011.08.29			70	1-0	10	ICC INT		Prilleltensky,M	2163	Manhattan Applesauce	twic887.pgn	A56
Bournival,B	2320	2011.11.02	D17	US Chess League 2011		2011.08.29			121	1/2-1/2	10	ICC INT		Defibaugh,J	2178	Baltimore Kingfishers	twic887.pgn	D17
Matlin,A	1989	2011.11.02	A15	US Chess League 2011		2011.08.29			140	1-0	10	ICC INT		Gu,Christopher	2209	Boston Blitz	twic887.pgn	A15
Perelshteyn,E	2534	2011.11.02	C78	US Chess League 2011		2011.08.29			116	1-0	10	ICC INT		Benjamin,Joe	2552	New Jersey Knockouts	twic887.pgn	C78
Milman,L	2452	2011.11.02	B22	US Chess League 2011		2011.08.29			79	1/2-1/2	10	ICC INT		Schroer,J	2359	Carolina Cobras	twic887.pgn	B22
Zimmer,Ra	2206	2011.11.02	A87	US Chess League 2011		2011.08.29			71	1/2-1/2	10	ICC INT		Brattain,Mika A	0	New England Nor'easters	twic887.pgn	A87
Mandiza,F	0	2011.11.02	E18	US Chess League 2011		2011.08.29			109	0-1	10	ICC INT		Simpson,R	2271	Carolina Cobras	twic887.pgn	E18
Enkhbat,T1	2364	2011.11.02	B13	US Chess League 2011		2011.08.29			104	1-0	10	ICC INT		Hungaski,R	2507	New England Nor'easters	twic887.pgn	B13
Korley,K	2350	2011.11.02	D92	US Chess League 2011		2011.08.29			116	1/2-1/2	10	ICC INT		Bartholomew,J	2440	Manhattan Applesauce	twic887.pgn	D92
Stella,A	2447	2011.10.27	B54	33rd Arco Open		2011.10.22			137	1/2-1/2	6	Arco ITA		Kasparov,S	2521		twic887.pgn	B54
Collutiis,D	2474	2011.10.27	C84	33rd Arco Open		2011.10.22			54	1-0	6	Arco ITA		Valsecchi,A	2338		twic887.pgn	C84
Romanishin,O	2537	2011.10.27	A15	33rd Arco Open		2011.10.22			135	0-1	6	Arco ITA		Molina,Fa	2258		twic887.pgn	A15
Paehtz,T sr	2437	2011.10.27	E94	33rd Arco Open		2011.10.22			51	1/2-1/2	6	Arco ITA		Ager,J	2190		twic887.pgn	E94
Knitl,A	2188	2011.10.27	A45	33rd Arco Open		2011.10.22			54	1/2-1/2	6	Arco ITA		De Santis,A	2307		twic887.pgn	A45
Von Wantoch,M	1923	2011.10.27	A14	33rd Arco Open		2011.10.22			46	1-0	6	Arco ITA		Medancic,R	2266		twic887.pgn	A14
Vezzosi,P	2351	2011.10.27	E10	33rd Arco Open		2011.10.22			64	1/2-1/2	6	Arco ITA		Knors,R	2125		twic887.pgn	E15
Qendro,L	2342	2011.10.27	E73	33rd Arco Open		2011.10.22			65	1/2-1/2	6	Arco ITA		Zucchelli,M	2149		twic887.pgn	E73
Del Monaco,A	2315	2011.10.27	E11	33rd Arco Open		2011.10.22			79	0-1	6	Arco ITA		Bevilacqua,M	2147		twic887.pgn	E11
Dittmar,P	2305	2011.10.27	A03	33rd Arco Open		2011.10.22			97	0-1	6	Arco ITA		Riepma,Henk	2073		twic887.pgn	A03
Huemmer,B	2218	2011.10.27	A25	33rd Arco Open		2011.10.22			19	1/2-1/2	6	Arco ITA		Romagnoli,R	2086		twic887.pgn	A25
Valenti,G	2136	2011.10.27	A40	33rd Arco Open		2011.10.22			76	1-0	6	Arco ITA		La Manna,A	2189		twic887.pgn	A40
Maurer,F	2169	2011.10.27	B33	33rd Arco Open		2011.10.22			63	0-1	6	Arco ITA		Pegoraro,N	2044		twic887.pgn	B33
Niccoli,P	1943	2011.10.27	A57	33rd Arco Open		2011.10.22			48	1-0	6	Arco ITA		Kierzek,Ma	2153		twic887.pgn	A57
Hilbenz,G	1924	2011.10.27	A55	33rd Arco Open		2011.10.22			22	1/2-1/2	6	Arco ITA		Huss,R	2163		twic887.pgn	A55
De Eccher,S	2259	2011.10.27	D10	33rd Arco Open		2011.10.22			21	0-1	6	Arco ITA		Ciola,A	1915		twic887.pgn	D10
Virzi,E	1951	2011.10.27	D85	33rd Arco Open		2011.10.22			36	1-0	6	Arco ITA		Bonanzinga,C	2136		twic887.pgn	D85
Astengo,C	2086	2011.10.27	D44	33rd Arco Open		2011.10.22			53	0-1	6	Arco ITA		Goli,D	1941		twic887.pgn	D44
Antoniacci,R	1913	2011.10.27	A46	33rd Arco Open		2011.10.22			105	1/2-1/2	6	Arco ITA		Ziltener,W	2081		twic887.pgn	A46
Dalponte,D	2078	2011.10.27	D02	33rd Arco Open		2011.10.22			94	0-1	6	Arco ITA		Negro,R	1915		twic887.pgn	D02
Morselli,S	1909	2011.10.27	A21	33rd Arco Open		2011.10.22			70	1-0	6	Arco ITA		Milazzo,M	2077		twic887.pgn	A21
Londers,J	1891	2011.10.27	A26	33rd Arco Open		2011.10.22			71	0-1	6	Arco ITA		Giancotti,E	2073		twic887.pgn	A26
Billio,A	2071	2011.10.27	A04	33rd Arco Open		2011.10.22			82	1-0	6	Arco ITA		Mercandelli,C	1907		twic887.pgn	A13
Rivara,M	1834	2011.10.27	E15	33rd Arco Open		2011.10.22			114	1-0	6	Arco ITA		Gardi,G	2028		twic887.pgn	E15
Kierzek,Mi	2023	2011.10.27	A48	33rd Arco Open		2011.10.22			106	1/2-1/2	6	Arco ITA		Cavatorta,F	1905		twic887.pgn	A48
Lezzerini,Marco	1797	2011.10.27	B09	33rd Arco Open		2011.10.22			59	1/2-1/2	6	Arco ITA		Chiarion,E	2012		twic887.pgn	B09
Prelati,M	2012	2011.10.27	D10	33rd Arco Open		2011.10.22			98	1-0	6	Arco ITA		Seebacher,Reinhard	0		twic887.pgn	D10
Giuriato,S	1961	2011.10.27	D35	33rd Arco Open		2011.10.22			39	1/2-1/2	6	Arco ITA		Buglisi,M	1887		twic887.pgn	D35
Karl,H	2201	2011.10.27	A48	33rd Arco Open		2011.10.22			91	0-1	6	Arco ITA		Dalla Vecchia,P	1916		twic887.pgn	A48
Hocke,Sebastian	1904	2011.10.27	D37	33rd Arco Open		2011.10.22			60	1-0	6	Arco ITA		Viviani,A	2021		twic887.pgn	D37
Ebeling,J	2019	2011.10.27	B20	33rd Arco Open		2011.10.22			76	1-0	6	Arco ITA		Fusari,P	1897		twic887.pgn	B20
Salati,P	1865	2011.10.27	A16	33rd Arco Open		2011.10.22			82	1/2-1/2	6	Arco ITA		Loi,A	1993		twic887.pgn	A16
Casagrande,F	1991	2011.10.27	C02	33rd Arco Open		2011.10.22			52	1-0	6	Arco ITA		Bondielli,G	1885		twic887.pgn	C02
Aigner,Geo	1988	2011.10.27	A46	33rd Arco Open		2011.10.22			64	0-1	6	Arco ITA		Del Nevo,C	1831		twic887.pgn	A46
Nicolodi,R	1983	2011.10.27	C00	33rd Arco Open		2011.10.22			105	0-1	6	Arco ITA		Roversi,S	1822		twic887.pgn	C00
Giaracuni,C	1830	2011.10.27	B58	33rd Arco Open		2011.10.22			52	1-0	6	Arco ITA		Pipitone,A	1971		twic887.pgn	B72
Burani,E	1932	2011.10.27	B29	33rd Arco Open		2011.10.22			95	0-1	6	Arco ITA		Pedrotti,L	1801		twic887.pgn	B29
De Sio,Francesco	0	2011.10.27	A02	33rd Arco Open		2011.10.22			66	1-0	6	Arco ITA		Perich,S	1931		twic887.pgn	A02
Stolfa,R	1812	2011.10.27	C62	33rd Arco Open		2011.10.22			60	1-0	6	Arco ITA		Beltrami,N	1961		twic887.pgn	C62
Martinez,Gui	1912	2011.10.27	B07	33rd Arco Open		2011.10.22			62	1-0	6	Arco ITA		Savarese,V	1805		twic887.pgn	B07
Bisignano,G	1908	2011.10.27	A33	33rd Arco Open		2011.10.22			81	0-1	6	Arco ITA		Coqueraut,L	1794		twic887.pgn	A33
Mumelter,I	1876	2011.10.27	A46	33rd Arco Open		2011.10.22			61	0-1	6	Arco ITA		Rizzo,Giuseppe	1732		twic887.pgn	D05
Cottarelli,F	1842	2011.10.27	C24	33rd Arco Open		2011.10.22			75	0-1	6	Arco ITA		De Simone Sorrentino,F	1705		twic887.pgn	C26
Pieri,E	1729	2011.10.27	B13	33rd Arco Open		2011.10.22			72	1-0	6	Arco ITA		Mombelli,A	1836		twic887.pgn	B13
Bozzao,F	1830	2011.10.27	A57	33rd Arco Open		2011.10.22			46	1/2-1/2	6	Arco ITA		Russo,C	1711		twic887.pgn	A57
Cordioli,Luca	1658	2011.10.27	A01	33rd Arco Open		2011.10.22			38	1-0	6	Arco ITA		Iacchetti,G	1814		twic887.pgn	A01
Marshall,Mi	1894	2011.10.27	B49	33rd Arco Open		2011.10.22			56	0-1	6	Arco ITA		Vaccari,Giorgio	1656		twic887.pgn	B49
Borries,B	1901	2011.10.27	C96	33rd Arco Open		2011.10.22			85	0-1	6	Arco ITA		Mircoli,F	1747		twic887.pgn	C96
Helbig,D	1877	2011.10.27	A20	33rd Arco Open		2011.10.22			81	1/2-1/2	6	Arco ITA		Bottesi,Gianluca	1674		twic887.pgn	A20
De Polzer,M	1706	2011.10.27	A04	33rd Arco Open		2011.10.22			92	1-0	6	Arco ITA		Falasca,Valerio	0		twic887.pgn	A04
Di Lazzaro,G	1890	2011.10.27	A20	33rd Arco Open		2011.10.22			39	0-1	6	Arco ITA		Pretto,Aldo	1732		twic887.pgn	A20
Mulone,Gaspare	1628	2011.10.27	A05	33rd Arco Open		2011.10.22			30	1-0	6	Arco ITA		Schaberg,W	1880		twic887.pgn	A05
Sparber,Werner	1788	2011.10.27	A02	33rd Arco Open		2011.10.22			63	0-1	6	Arco ITA		Thonig,M	1647		twic887.pgn	A02
Bruno,El	1641	2011.10.27	A48	33rd Arco Open		2011.10.22			64	1-0	6	Arco ITA		Galas,F	1749		twic887.pgn	A48
Kern,B	1691	2011.10.27	B06	33rd Arco Open		2011.10.22			44	1-0	6	Arco ITA		Badano,F	1741		twic887.pgn	B06
Valsecchi,A	2338	2011.10.28	D00	33rd Arco Open		2011.10.22			29	1/2-1/2	7	Arco ITA		Stella,A	2447		twic887.pgn	D01
Medancic,R	2266	2011.10.28	D02	33rd Arco Open		2011.10.22			86	1-0	7	Arco ITA		Romanishin,O	2537		twic887.pgn	D02
Kasparov,S	2521	2011.10.28	B01	33rd Arco Open		2011.10.22			57	1/2-1/2	7	Arco ITA		Paehtz,T sr	2437		twic887.pgn	B01
La Manna,A	2189	2011.10.28	B01	33rd Arco Open		2011.10.22			106	1/2-1/2	7	Arco ITA		Vezzosi,P	2351		twic887.pgn	B01
Kierzek,Ma	2153	2011.10.28	B19	33rd Arco Open		2011.10.22			82	1/2-1/2	7	Arco ITA		Del Monaco,A	2315		twic887.pgn	B19
De Santis,A	2307	2011.10.28	A40	33rd Arco Open		2011.10.22			113	0-1	7	Arco ITA		Maurer,F	2169		twic887.pgn	A40
Knors,R	2125	2011.10.28	D10	33rd Arco Open		2011.10.22			86	1-0	7	Arco ITA		Dittmar,P	2305		twic887.pgn	D10
Ager,J	2190	2011.10.28	A46	33rd Arco Open		2011.10.22			60	1/2-1/2	7	Arco ITA		Knitl,A	2188		twic887.pgn	A53
Milazzo,M	2077	2011.10.28	A80	33rd Arco Open		2011.10.22			84	1-0	7	Arco ITA		Qendro,L	2342		twic887.pgn	A80
Romagnoli,R	2086	2011.10.28	A14	33rd Arco Open		2011.10.22			58	1-0	7	Arco ITA		Collutiis,D	2474		twic887.pgn	A14
Basso,Pier Luigi	2051	2011.10.28	A36	33rd Arco Open		2011.10.22			36	1/2-1/2	7	Arco ITA		De Eccher,S	2259		twic887.pgn	A36
Molina,Fa	2258	2011.10.28	A41	33rd Arco Open		2011.10.22			81	0-1	7	Arco ITA		Dalponte,D	2078		twic887.pgn	A46
