sfen	depth	ev	mate	nodes	best	pv
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq -	8	60	False	6716	c1f4	['c1f4', 'c7c6', 'e2e3', 'c8f5', 'f1d3']
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq -	9	53	False	9654	c2c4	['c2c4', 'c7c5', 'e2e3', 'e7e6', 'c4d5', 'e6d5']
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq -	10	59	False	19874	c2c4	['c2c4', 'e7e6', 'g2g3', 'f8b4', 'b1d2', 'e8g8', 'f1g2', 'b4d2', 'c1d2']
4rr2/pp3pkp/2pb4/8/3P3P/1BP2pP1/P5K1/4RR2 w - -	1	4	False	10	g2f3	['g2f3', 'e8e1', 'f1e1']
4rr2/pp3pkp/2pb4/8/3P3P/1BP2pP1/P5K1/4RR2 w - -	2	4	False	25	g2f3	['g2f3', 'e8e1', 'f1e1']
4rr2/pp3pkp/2pb4/8/3P3P/1BP2pP1/P5K1/4RR2 w - -	3	4	False	53	g2f3	['g2f3', 'e8e1', 'f1e1']
4rr2/pp3pkp/2pb4/8/3P3P/1BP2pP1/P5K1/4RR2 w - -	4	4	False	70	g2f3	['g2f3', 'e8e1', 'f1e1']
4rr2/pp3pkp/2pb4/8/3P3P/1BP2pP1/P5K1/4RR2 w - -	5	4	False	120	g2f3	['g2f3', 'e8e1', 'f1e1']
4rr2/pp3pkp/2pb4/8/3P3P/1BP2pP1/P5K1/4RR2 w - -	6	5	False	518	g2f2	['g2f2', 'f8g8', 'f2f3']
4rr2/pp3pkp/2pb4/8/3P3P/1BP2pP1/P5K1/4RR2 w - -	7	9	False	1253	g2f3	['g2f3', 'e8e1', 'f1e1']
4rr2/pp3pkp/2pb4/8/3P3P/1BP2pP1/P5K1/4RR2 w - -	8	21	False	1468	g2f3	['g2f3', 'e8e1', 'f1e1']
4rr2/pp3pkp/2pb4/8/3P3P/1BP2pP1/P5K1/4RR2 w - -	9	122	False	2439	g2f3	['g2f3', 'e8e1', 'f1e1']
4rr2/pp3pkp/2pb4/8/3P3P/1BP2pP1/P5K1/4RR2 w - -	10	31	False	8083	g2f3	['g2f3', 'e8e1', 'f1e1', 'h7h6', 'e1d1', 'f8c8', 'd1d3', 'c8c7']
8/6k1/8/5K1P/5P2/8/p4R2/r7 w - -	1	21	False	17	h5h6	['h5h6', 'g7h6']
8/6k1/8/5K1P/5P2/8/p4R2/r7 w - -	2	21	False	50	h5h6	['h5h6', 'g7h6']
8/6k1/8/5K1P/5P2/8/p4R2/r7 w - -	3	11	False	171	f2g2	['f2g2', 'g7h6']
8/6k1/8/5K1P/5P2/8/p4R2/r7 w - -	4	11	False	234	f2g2	['f2g2', 'g7h6']
8/6k1/8/5K1P/5P2/8/p4R2/r7 w - -	5	-4	False	652	f2g2	['f2g2', 'g7f7']
8/6k1/8/5K1P/5P2/8/p4R2/r7 w - -	6	0	False	1284	f2b2	['f2b2', 'g7h6', 'b2f2', 'a1b1', 'f2a2']
8/6k1/8/5K1P/5P2/8/p4R2/r7 w - -	7	3	False	2829	f2c2	['f2c2', 'a1b1', 'c2a2', 'b1b5', 'f5e6']
8/6k1/8/5K1P/5P2/8/p4R2/r7 w - -	8	12	False	5180	f2d2	['f2d2', 'g7h6', 'd2c2', 'h6g7', 'c2c7', 'g7h6', 'c7a7']
8/6k1/8/5K1P/5P2/8/p4R2/r7 w - -	9	17	False	10404	f2c2	['f2c2', 'g7h6', 'c2b2', 'h6h7', 'b2b7', 'h7h8', 'b7a7', 'h8g8']
8/6k1/8/5K1P/5P2/8/p4R2/r7 w - -	10	14	False	17013	f2g2	['f2g2', 'g7h6', 'g2c2', 'h6h7', 'c2c7', 'h7h8', 'c7c8', 'h8g7', 'c8a8', 'g7h7', 'a8a3']
3r1rk1/1q2bppp/pp2p3/2pnNb2/P2P4/1QP2N1P/1P1B1PP1/R3R1K1 w - -	1	19	False	56	c3c4	['c3c4']
3r1rk1/1q2bppp/pp2p3/2pnNb2/P2P4/1QP2N1P/1P1B1PP1/R3R1K1 w - -	2	90	False	120	g2g4	['g2g4']
3r1rk1/1q2bppp/pp2p3/2pnNb2/P2P4/1QP2N1P/1P1B1PP1/R3R1K1 w - -	3	90	False	181	g2g4	['g2g4']
3r1rk1/1q2bppp/pp2p3/2pnNb2/P2P4/1QP2N1P/1P1B1PP1/R3R1K1 w - -	4	90	False	227	g2g4	['g2g4']
3r1rk1/1q2bppp/pp2p3/2pnNb2/P2P4/1QP2N1P/1P1B1PP1/R3R1K1 w - -	5	169	False	275	g2g4	['g2g4']
3r1rk1/1q2bppp/pp2p3/2pnNb2/P2P4/1QP2N1P/1P1B1PP1/R3R1K1 w - -	6	343	False	331	g2g4	['g2g4']
3r1rk1/1q2bppp/pp2p3/2pnNb2/P2P4/1QP2N1P/1P1B1PP1/R3R1K1 w - -	7	113	False	849	g2g4	['g2g4', 'f7f6', 'g4f5', 'f6e5', 'e1e5']
3r1rk1/1q2bppp/pp2p3/2pnNb2/P2P4/1QP2N1P/1P1B1PP1/R3R1K1 w - -	8	111	False	3406	g2g4	['g2g4', 'f5g6', 'h3h4', 'c5d4', 'c3c4']
3r1rk1/1q2bppp/pp2p3/2pnNb2/P2P4/1QP2N1P/1P1B1PP1/R3R1K1 w - -	9	68	False	7426	c3c4	['c3c4', 'd5c7', 'a4a5', 'b6b5']
3r1rk1/1q2bppp/pp2p3/2pnNb2/P2P4/1QP2N1P/1P1B1PP1/R3R1K1 w - -	10	57	False	15626	g2g4	['g2g4', 'f7f6', 'g4f5', 'f6e5', 'e1e5', 'e7d6', 'e5e6', 'f8f5']
r3k2r/q3bpp1/p2p1n2/P2Pp3/1p5p/1N3P2/1PPQB1PP/R4R1K w kq -	1	-15	False	46	d2b4	['d2b4', 'f6d5']
r3k2r/q3bpp1/p2p1n2/P2Pp3/1p5p/1N3P2/1PPQB1PP/R4R1K w kq -	2	47	False	124	a1a4	['a1a4']
r3k2r/q3bpp1/p2p1n2/P2Pp3/1p5p/1N3P2/1PPQB1PP/R4R1K w kq -	3	123	False	171	d2b4	['d2b4', 'f6d5', 'b4a4', 'a7d7']
r3k2r/q3bpp1/p2p1n2/P2Pp3/1p5p/1N3P2/1PPQB1PP/R4R1K w kq -	4	96	False	248	a1a4	['a1a4']
r3k2r/q3bpp1/p2p1n2/P2Pp3/1p5p/1N3P2/1PPQB1PP/R4R1K w kq -	5	121	False	288	a1a4	['a1a4']
r3k2r/q3bpp1/p2p1n2/P2Pp3/1p5p/1N3P2/1PPQB1PP/R4R1K w kq -	6	121	False	336	a1a4	['a1a4', 'g7g6', 'a4b4']
r3k2r/q3bpp1/p2p1n2/P2Pp3/1p5p/1N3P2/1PPQB1PP/R4R1K w kq -	7	-71	False	4968	e2d3	['e2d3', 'f6h5', 'c2c3', 'b4c3', 'b2c3']
r3k2r/q3bpp1/p2p1n2/P2Pp3/1p5p/1N3P2/1PPQB1PP/R4R1K w kq -	8	-11	False	9605	d2b4	['d2b4', 'f6h5']
r3k2r/q3bpp1/p2p1n2/P2Pp3/1p5p/1N3P2/1PPQB1PP/R4R1K w kq -	9	-60	False	13174	d2b4	['d2b4', 'f6d5', 'b4e4', 'd5f4', 'e2c4', 'e8f8', 'b3c1', 'g7g6', 'c1d3', 'f7f5']
r3k2r/q3bpp1/p2p1n2/P2Pp3/1p5p/1N3P2/1PPQB1PP/R4R1K w kq -	10	-140	False	20451	d2b4	['d2b4', 'f6d5', 'b4e4', 'd5f4', 'e2c4', 'g7g6', 'b3d2', 'e8f8', 'b2b3']
6k1/7p/p4ppP/1pprp3/8/PPR5/2PP1PP1/6K1 w - -	1	-9	False	24	g1f1	['g1f1']
6k1/7p/p4ppP/1pprp3/8/PPR5/2PP1PP1/6K1 w - -	2	-6	False	89	a3a4	['a3a4']
6k1/7p/p4ppP/1pprp3/8/PPR5/2PP1PP1/6K1 w - -	3	-6	False	144	a3a4	['a3a4']
6k1/7p/p4ppP/1pprp3/8/PPR5/2PP1PP1/6K1 w - -	4	-6	False	167	a3a4	['a3a4']
6k1/7p/p4ppP/1pprp3/8/PPR5/2PP1PP1/6K1 w - -	5	-1	False	332	b3b4	['b3b4', 'c5c4', 'd2d3']
6k1/7p/p4ppP/1pprp3/8/PPR5/2PP1PP1/6K1 w - -	6	-1	False	438	b3b4	['b3b4', 'c5c4', 'd2d3']
6k1/7p/p4ppP/1pprp3/8/PPR5/2PP1PP1/6K1 w - -	7	30	False	630	b3b4	['b3b4', 'c5c4', 'd2d3']
6k1/7p/p4ppP/1pprp3/8/PPR5/2PP1PP1/6K1 w - -	8	32	False	1031	b3b4	['b3b4', 'c5c4', 'd2d3', 'c4d3', 'c2d3']
6k1/7p/p4ppP/1pprp3/8/PPR5/2PP1PP1/6K1 w - -	9	48	False	1559	b3b4	['b3b4', 'c5c4', 'd2d3', 'c4d3', 'c3c8', 'g8f7', 'c2d3']
6k1/7p/p4ppP/1pprp3/8/PPR5/2PP1PP1/6K1 w - -	10	48	False	2706	b3b4	['b3b4', 'c5c4', 'd2d3', 'c4d3', 'c3c8', 'g8f7', 'c2d3', 'd5d3']
r2qr1k1/pp3ppp/5n2/3pp3/1P2P3/P1NPQ3/5PPP/R2R2K1 w - -	1	-6	False	48	e4d5	['e4d5', 'f6d5', 'c3d5', 'd8d5']
r2qr1k1/pp3ppp/5n2/3pp3/1P2P3/P1NPQ3/5PPP/R2R2K1 w - -	2	-6	False	125	e4d5	['e4d5', 'f6d5', 'c3d5', 'd8d5']
r2qr1k1/pp3ppp/5n2/3pp3/1P2P3/P1NPQ3/5PPP/R2R2K1 w - -	3	-6	False	240	e4d5	['e4d5', 'f6d5', 'c3d5', 'd8d5']
r2qr1k1/pp3ppp/5n2/3pp3/1P2P3/P1NPQ3/5PPP/R2R2K1 w - -	4	-6	False	309	e4d5	['e4d5', 'f6d5', 'c3d5', 'd8d5']
r2qr1k1/pp3ppp/5n2/3pp3/1P2P3/P1NPQ3/5PPP/R2R2K1 w - -	5	-6	False	546	e4d5	['e4d5', 'f6d5', 'c3d5', 'd8d5']
r2qr1k1/pp3ppp/5n2/3pp3/1P2P3/P1NPQ3/5PPP/R2R2K1 w - -	6	-6	False	679	e4d5	['e4d5', 'f6d5', 'c3d5', 'd8d5']
r2qr1k1/pp3ppp/5n2/3pp3/1P2P3/P1NPQ3/5PPP/R2R2K1 w - -	7	-9	False	1449	c3d5	['c3d5', 'f6d5', 'e4d5', 'd8d5', 'd1c1']
r2qr1k1/pp3ppp/5n2/3pp3/1P2P3/P1NPQ3/5PPP/R2R2K1 w - -	8	1	False	4153	c3d5	['c3d5', 'f6d5', 'e4d5', 'd8d5', 'g2g3', 'a8d8']
r2qr1k1/pp3ppp/5n2/3pp3/1P2P3/P1NPQ3/5PPP/R2R2K1 w - -	9	13	False	5146	e4d5	['e4d5', 'f6d5', 'c3d5', 'd8d5', 'd1c1', 'd5d7', 'c1c5']
r2qr1k1/pp3ppp/5n2/3pp3/1P2P3/P1NPQ3/5PPP/R2R2K1 w - -	10	13	False	6780	e4d5	['e4d5', 'f6d5', 'c3d5', 'd8d5', 'd1c1', 'd5d7', 'c1c5', 'a8d8']
8/6p1/4ppkp/8/b7/2B4P/P4PP1/6K1 w - -	1	1	False	20	c3a1	['c3a1']
8/6p1/4ppkp/8/b7/2B4P/P4PP1/6K1 w - -	2	1	False	87	c3a1	['c3a1']
8/6p1/4ppkp/8/b7/2B4P/P4PP1/6K1 w - -	3	1	False	254	c3a1	['c3a1']
8/6p1/4ppkp/8/b7/2B4P/P4PP1/6K1 w - -	4	1	False	379	c3a1	['c3a1']
8/6p1/4ppkp/8/b7/2B4P/P4PP1/6K1 w - -	5	-1	False	912	c3d2	['c3d2', 'g6f5', 'f2f3', 'e6e5']
8/6p1/4ppkp/8/b7/2B4P/P4PP1/6K1 w - -	6	-4	False	3947	f2f3	['f2f3', 'e6e5', 'c3d2', 'a4c6', 'g1h2', 'g6f5']
8/6p1/4ppkp/8/b7/2B4P/P4PP1/6K1 w - -	7	-3	False	8061	f2f3	['f2f3', 'a4c6', 'g1h1', 'c6d5']
8/6p1/4ppkp/8/b7/2B4P/P4PP1/6K1 w - -	8	0	False	17995	c3b4	['c3b4', 'a4e8', 'g1h2', 'g6g5', 'b4e7']
8/6p1/4ppkp/8/b7/2B4P/P4PP1/6K1 w - -	9	0	False	39509	c3b4	['c3b4', 'a4c6', 'g1h2', 'c6d5', 'a2a4', 'd5a2', 'h2g3', 'a2c4']
8/6p1/4ppkp/8/b7/2B4P/P4PP1/6K1 w - -	10	0	False	49079	c3b4	['c3b4', 'a4c6', 'g1h2', 'e6e5', 'a2a3', 'g6f7', 'h2g3']
3r1rk1/1p2bppp/p1n5/3b4/5B2/1N1B4/PPP3PP/2KRR3 w - -	1	3	False	58	f4c7	['f4c7']
3r1rk1/1p2bppp/p1n5/3b4/5B2/1N1B4/PPP3PP/2KRR3 w - -	2	28	False	197	g2g3	['g2g3']
3r1rk1/1p2bppp/p1n5/3b4/5B2/1N1B4/PPP3PP/2KRR3 w - -	3	133	False	266	f4c7	['f4c7']
3r1rk1/1p2bppp/p1n5/3b4/5B2/1N1B4/PPP3PP/2KRR3 w - -	4	133	False	313	f4c7	['f4c7']
3r1rk1/1p2bppp/p1n5/3b4/5B2/1N1B4/PPP3PP/2KRR3 w - -	5	133	False	391	f4c7	['f4c7', 'd5g2', 'c7d8']
3r1rk1/1p2bppp/p1n5/3b4/5B2/1N1B4/PPP3PP/2KRR3 w - -	6	67	False	1204	g2g3	['g2g3', 'h7h6', 'd3f5']
3r1rk1/1p2bppp/p1n5/3b4/5B2/1N1B4/PPP3PP/2KRR3 w - -	7	37	False	3939	g2g3	['g2g3', 'h7h6', 'a2a3', 'd5b3', 'c2b3']
3r1rk1/1p2bppp/p1n5/3b4/5B2/1N1B4/PPP3PP/2KRR3 w - -	8	101	False	11138	b3a5	['b3a5', 'c6a5', 'e1e7', 'd5g2']
3r1rk1/1p2bppp/p1n5/3b4/5B2/1N1B4/PPP3PP/2KRR3 w - -	9	69	False	13163	b3a5	['b3a5', 'e7b4', 'a5c6', 'd5c6', 'c2c3', 'b4c5', 'b2b4', 'c5b6']
3r1rk1/1p2bppp/p1n5/3b4/5B2/1N1B4/PPP3PP/2KRR3 w - -	10	21	False	24129	g2g3	['g2g3', 'g7g6', 'c2c3', 'f8e8', 'd3c2', 'g8g7', 'c2e4', 'd5e4', 'e1e4']
r1bqk1nr/pp2ppbp/2np2p1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq -	1	1	False	32	e1g1	['e1g1']
r1bqk1nr/pp2ppbp/2np2p1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq -	2	50	False	125	d2d3	['d2d3']
r1bqk1nr/pp2ppbp/2np2p1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq -	3	91	False	172	e1g1	['e1g1']
r1bqk1nr/pp2ppbp/2np2p1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq -	4	91	False	204	e1g1	['e1g1']
r1bqk1nr/pp2ppbp/2np2p1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq -	5	110	False	239	e1g1	['e1g1']
r1bqk1nr/pp2ppbp/2np2p1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq -	6	110	False	375	e1g1	['e1g1', 'g7c3', 'd2c3']
r1bqk1nr/pp2ppbp/2np2p1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq -	7	63	False	1898	a1b1	['a1b1', 'c6d4', 'e1g1']
r1bqk1nr/pp2ppbp/2np2p1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq -	8	52	False	10204	b2b3	['b2b3', 'g8h6', 'c1b2', 'h6f5', 'e2e3']
r1bqk1nr/pp2ppbp/2np2p1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq -	9	68	False	13134	b2b3	['b2b3', 'g8f6', 'c1b2', 'e8g8', 'e1g1']
r1bqk1nr/pp2ppbp/2np2p1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq -	10	62	False	40323	e1g1	['e1g1', 'c8g4', 'b2b3', 'g8h6', 'a1b1', 'h6f5', 'f3e1', 'e8g8', 'h2h3']
rnbqkb1r/pp2pppp/2p2n2/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R w KQkq -	1	2	False	30	c2c4	['c2c4']
rnbqkb1r/pp2pppp/2p2n2/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R w KQkq -	2	42	False	106	e2e3	['e2e3']
rnbqkb1r/pp2pppp/2p2n2/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R w KQkq -	3	127	False	156	d2d4	['d2d4', 'd8a5', 'b1d2']
rnbqkb1r/pp2pppp/2p2n2/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R w KQkq -	4	56	False	396	d2d4	['d2d4', 'a7a5']
rnbqkb1r/pp2pppp/2p2n2/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R w KQkq -	5	0	False	1398	d2d4	['d2d4', 'c8f5']
rnbqkb1r/pp2pppp/2p2n2/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R w KQkq -	6	62	False	1663	e2e3	['e2e3', 'c8f5', 'f1e2']
rnbqkb1r/pp2pppp/2p2n2/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R w KQkq -	7	41	False	4828	e2e3	['e2e3', 'c8f5', 'c2c4', 'e7e6', 'f1e2', 'f8e7', 'e1g1', 'e8g8', 'd2d4']
rnbqkb1r/pp2pppp/2p2n2/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R w KQkq -	8	36	False	9984	e2e3	['e2e3', 'c8f5', 'f1e2', 'g7g6', 'd2d3', 'f8g7', 'b1d2']
rnbqkb1r/pp2pppp/2p2n2/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R w KQkq -	9	25	False	22265	e2e3	['e2e3', 'c8g4', 'h2h3', 'g4f3', 'd1f3', 'e7e6']
rnbqkb1r/pp2pppp/2p2n2/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R w KQkq -	10	25	False	28615	e2e3	['e2e3', 'c8g4', 'h2h3', 'g4f3', 'd1f3', 'e7e6', 'c2c4', 'f8e7']
rnbqkbnr/pp3ppp/2p5/3p4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq -	1	6	False	33	c1f4	['c1f4']
rnbqkbnr/pp3ppp/2p5/3p4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq -	2	75	False	103	g1f3	['g1f3']
rnbqkbnr/pp3ppp/2p5/3p4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq -	3	80	False	145	c1f4	['c1f4']
rnbqkbnr/pp3ppp/2p5/3p4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq -	4	80	False	178	c1f4	['c1f4']
rnbqkbnr/pp3ppp/2p5/3p4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq -	5	85	False	215	c1f4	['c1f4']
rnbqkbnr/pp3ppp/2p5/3p4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq -	6	85	False	260	c1f4	['c1f4', 'g7g6']
rnbqkbnr/pp3ppp/2p5/3p4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq -	7	32	False	4620	a2a3	['a2a3', 'g8f6', 'c1g5', 'f8e7']
rnbqkbnr/pp3ppp/2p5/3p4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq -	8	42	False	5912	c1f4	['c1f4', 'g8f6', 'f4g5']
rnbqkbnr/pp3ppp/2p5/3p4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq -	9	93	False	9913	c1f4	['c1f4', 'g7g6', 'e2e3', 'g8f6']
rnbqkbnr/pp3ppp/2p5/3p4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq -	10	54	False	27168	c1f4	['c1f4', 'c8f5', 'f2f3', 'g8f6', 'g2g4', 'f5g6', 'e2e3', 'h7h5']
r3r1k1/5ppp/8/p1p3Pn/2q1P2P/2P2P1N/1P3Q2/2KR1R2 w - -	1	3	False	44	c1b1	['c1b1']
r3r1k1/5ppp/8/p1p3Pn/2q1P2P/2P2P1N/1P3Q2/2KR1R2 w - -	2	3	False	80	c1b1	['c1b1']
r3r1k1/5ppp/8/p1p3Pn/2q1P2P/2P2P1N/1P3Q2/2KR1R2 w - -	3	3	False	118	c1b1	['c1b1']
r3r1k1/5ppp/8/p1p3Pn/2q1P2P/2P2P1N/1P3Q2/2KR1R2 w - -	4	3	False	154	c1b1	['c1b1']
r3r1k1/5ppp/8/p1p3Pn/2q1P2P/2P2P1N/1P3Q2/2KR1R2 w - -	5	-22	False	290	c1b1	['c1b1', 'a5a4']
r3r1k1/5ppp/8/p1p3Pn/2q1P2P/2P2P1N/1P3Q2/2KR1R2 w - -	6	-138	False	1306	f2c2	['f2c2', 'e8b8', 'h3f2', 'a5a4', 'f2d3']
r3r1k1/5ppp/8/p1p3Pn/2q1P2P/2P2P1N/1P3Q2/2KR1R2 w - -	7	-87	False	1772	f2c2	['f2c2', 'e8b8', 'f1f2', 'a5a4', 'f2d2']
r3r1k1/5ppp/8/p1p3Pn/2q1P2P/2P2P1N/1P3Q2/2KR1R2 w - -	8	-342	False	10943	f2e3	['f2e3', 'a5a4', 'e3d3', 'c4e6', 'd3d7', 'e6a6', 'c1b1', 'a4a3', 'b2b3']
r3r1k1/5ppp/8/p1p3Pn/2q1P2P/2P2P1N/1P3Q2/2KR1R2 w - -	9	-268	False	17051	f2c2	['f2c2', 'e8b8', 'f1f2', 'a5a4', 'f2d2', 'c4a2', 'd2d5', 'a4a3', 'b2b3']
r3r1k1/5ppp/8/p1p3Pn/2q1P2P/2P2P1N/1P3Q2/2KR1R2 w - -	10	-234	False	29299	f2d2	['f2d2', 'a5a4', 'g5g6', 'h7g6', 'd2d5', 'c4b5', 'h3g5', 'a4a3', 'd5f7', 'g8h8']
r3r1k1/ppqn1pp1/3b3p/1Pp1nb2/P1Pp4/3P1NP1/1BQN1PBP/R3R1K1 w - -	1	-11	False	59	f3e5	['f3e5', 'd7e5']
r3r1k1/ppqn1pp1/3b3p/1Pp1nb2/P1Pp4/3P1NP1/1BQN1PBP/R3R1K1 w - -	2	-11	False	113	f3e5	['f3e5', 'd7e5']
r3r1k1/ppqn1pp1/3b3p/1Pp1nb2/P1Pp4/3P1NP1/1BQN1PBP/R3R1K1 w - -	3	-11	False	167	f3e5	['f3e5', 'd7e5']
r3r1k1/ppqn1pp1/3b3p/1Pp1nb2/P1Pp4/3P1NP1/1BQN1PBP/R3R1K1 w - -	4	-11	False	212	f3e5	['f3e5', 'd7e5']
r3r1k1/ppqn1pp1/3b3p/1Pp1nb2/P1Pp4/3P1NP1/1BQN1PBP/R3R1K1 w - -	5	-11	False	265	f3e5	['f3e5', 'd7e5']
r3r1k1/ppqn1pp1/3b3p/1Pp1nb2/P1Pp4/3P1NP1/1BQN1PBP/R3R1K1 w - -	6	-27	False	897	d2e4	['d2e4', 'e5f3', 'g2f3', 'd7e5', 'f3g2']
r3r1k1/ppqn1pp1/3b3p/1Pp1nb2/P1Pp4/3P1NP1/1BQN1PBP/R3R1K1 w - -	7	-12	False	1508	d2e4	['d2e4']
r3r1k1/ppqn1pp1/3b3p/1Pp1nb2/P1Pp4/3P1NP1/1BQN1PBP/R3R1K1 w - -	8	-7	False	2665	d2e4	['d2e4', 'e5f3', 'g2f3', 'd7e5', 'f3g2']
r3r1k1/ppqn1pp1/3b3p/1Pp1nb2/P1Pp4/3P1NP1/1BQN1PBP/R3R1K1 w - -	9	-3	False	5265	f3e5	['f3e5', 'd7e5', 'd2e4', 'a7a6', 'f2f4', 'e5g4', 'e4d6', 'c7d6']
r3r1k1/ppqn1pp1/3b3p/1Pp1nb2/P1Pp4/3P1NP1/1BQN1PBP/R3R1K1 w - -	10	-10	False	8588	f3e5	['f3e5', 'd7e5', 'd2e4', 'f5g4', 'e4d2', 'a7a6', 'f2f4', 'e5d7', 'd2e4', 'a6b5']
r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NP2P1/PPP2PBP/R1BQK1NR w KQkq -	1	-22	False	36	g1e2	['g1e2']
r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NP2P1/PPP2PBP/R1BQK1NR w KQkq -	2	24	False	107	a1b1	['a1b1']
r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NP2P1/PPP2PBP/R1BQK1NR w KQkq -	3	82	False	190	g1f3	['g1f3', 'g7c3', 'b2c3']
r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NP2P1/PPP2PBP/R1BQK1NR w KQkq -	4	31	False	327	g1e2	['g1e2']
r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NP2P1/PPP2PBP/R1BQK1NR w KQkq -	5	37	False	373	g1e2	['g1e2']
r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NP2P1/PPP2PBP/R1BQK1NR w KQkq -	6	37	False	412	g1e2	['g1e2', 'a7a6', 'e1g1']
r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NP2P1/PPP2PBP/R1BQK1NR w KQkq -	7	-9	False	5701	g1e2	['g1e2', 'a8b8', 'c1e3', 'b7b5']
r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NP2P1/PPP2PBP/R1BQK1NR w KQkq -	8	-24	False	11286	g1f3	['g1f3', 'a8b8', 'a2a4', 'e7e6', 'e1g1', 'g8e7']
r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NP2P1/PPP2PBP/R1BQK1NR w KQkq -	9	-16	False	18065	g1f3	['g1f3', 'a8b8', 'a2a4', 'e7e6', 'c3e2', 'g8e7', 'e1g1']
r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NP2P1/PPP2PBP/R1BQK1NR w KQkq -	10	-38	False	40745	a2a4	['a2a4', 'g8f6', 'g1f3', 'c8e6', 'd1e2']
r1bq1rk1/pp3pbp/5np1/2pP4/8/2N5/PP2BPPP/R1BQ1RK1 w - -	1	26	False	37	c1e3	['c1e3']
r1bq1rk1/pp3pbp/5np1/2pP4/8/2N5/PP2BPPP/R1BQ1RK1 w - -	2	195	False	82	c1g5	['c1g5']
r1bq1rk1/pp3pbp/5np1/2pP4/8/2N5/PP2BPPP/R1BQ1RK1 w - -	3	195	False	133	c1g5	['c1g5']
r1bq1rk1/pp3pbp/5np1/2pP4/8/2N5/PP2BPPP/R1BQ1RK1 w - -	4	195	False	171	c1g5	['c1g5']
r1bq1rk1/pp3pbp/5np1/2pP4/8/2N5/PP2BPPP/R1BQ1RK1 w - -	5	276	False	210	c1g5	['c1g5']
r1bq1rk1/pp3pbp/5np1/2pP4/8/2N5/PP2BPPP/R1BQ1RK1 w - -	6	781	False	255	c1g5	['c1g5']
r1bq1rk1/pp3pbp/5np1/2pP4/8/2N5/PP2BPPP/R1BQ1RK1 w - -	7	781	False	295	c1g5	['c1g5', 'f6d7', 'g5d8', 'f8d8']
r1bq1rk1/pp3pbp/5np1/2pP4/8/2N5/PP2BPPP/R1BQ1RK1 w - -	8	85	False	1667	c1e3	['c1e3', 'd8d6', 'd1d2']
r1bq1rk1/pp3pbp/5np1/2pP4/8/2N5/PP2BPPP/R1BQ1RK1 w - -	9	84	False	12549	c1g5	['c1g5', 'h7h6', 'g5e3', 'b7b6', 'd1d2', 'c8b7', 'e3h6', 'f6d5']
