sfen	depth	ev	mate	nodes	best	pv
rnbqk2r/1p2p1bp/p1p2pp1/2Pp3n/3P4/1QN2NB1/PP2PPPP/R3KB1R b KQkq -	12	13	False	20054	e7e5	['e7e5', 'e2e4', 'e5d4', 'f3d4', 'h5g3', 'h2g3', 'f6f5', 'e1c1', 'f5e4', 'c3e4', 'e8g8', 'f2f4', 'd8e7']
4r1k1/R4rb1/2p4p/1p1p2p1/3P4/2P1B3/1P2KP1P/R7 b - -	11	7	False	28661	g7f8	['g7f8', 'a1a6', 'e8e6', 'a7a8', 'g8g7', 'a8c8', 'f7f6']
4r1k1/R4rb1/2p4p/1p1p2p1/3P4/2P1B3/1P2KP1P/R7 b - -	12	1	False	41367	g7f8	['g7f8', 'a7f7', 'g8f7', 'a1a7', 'f7g6', 'a7a6', 'e8e6', 'e2d3']
r2q1rk1/pp3ppp/2p1bn2/2P5/8/2N3P1/PPQ2PBP/3R1RK1 b - -	11	-36	False	25705	d8a5	['d8a5', 'c3e4', 'f6e4', 'g2e4', 'g7g6', 'a2a3', 'a8d8', 'e4g2', 'h7h6']
r2q1rk1/pp3ppp/2p1bn2/2P5/8/2N3P1/PPQ2PBP/3R1RK1 b - -	12	-31	False	39891	d8a5	['d8a5', 'c3e4', 'f6e4', 'g2e4', 'g7g6', 'a2a3', 'a8d8', 'g1g2', 'a5b5', 'b2b4', 'a7a5']
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/2NP4/PP2PPPP/R1BQKBNR b KQkq -	11	-4	False	31646	b8c6	['b8c6', 'e2e4', 'f8c5', 'h2h3', 'd7d6', 'f1e2', 'f6d7', 'g1f3', 'a7a5']
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/2NP4/PP2PPPP/R1BQKBNR b KQkq -	12	-14	False	43405	b8c6	['b8c6', 'g2g3', 'd7d5', 'c4d5', 'f6d5', 'f1g2', 'c8e6', 'g1f3']
rnbq1rk1/1pp1bppp/4pn2/p2p4/2PP4/P1N1P1P1/1P1B1PBP/R2QK1NR b KQ -	11	-48	False	14942	d5c4	['d5c4', 'g1f3', 'b8d7', 'd1a4', 'b7b6', 'f3e5', 'd7e5', 'd4e5', 'f6d5', 'a4c4', 'c8a6', 'c4c6']
rnbq1rk1/1pp1bppp/4pn2/p2p4/2PP4/P1N1P1P1/1P1B1PBP/R2QK1NR b KQ -	12	-54	False	20426	d5c4	['d5c4', 'g1f3', 'c7c6', 'f3e5', 'f6d7', 'e5d7', 'b8d7', 'd1e2', 'd8b6', 'a1b1']
r4rk1/2qbppbp/1n1p1np1/2p5/P3P3/2NP1N2/RBPQBPPP/5RK1 b - -	11	-9	False	23386	b6a4	['b6a4', 'c3d5', 'f6d5', 'b2g7', 'g8g7', 'e4d5', 'a4b6', 'c2c4', 'a8a2', 'd2a2', 'g7g8']
r4rk1/2qbppbp/1n1p1np1/2p5/P3P3/2NP1N2/RBPQBPPP/5RK1 b - -	12	-12	False	30090	b6a4	['b6a4', 'c3a4', 'a8a4', 'a2a4', 'd7a4', 'e4e5', 'f6e8', 'e5d6', 'c7d6', 'b2g7', 'e8g7', 'd3d4']
r1b2rk1/2q1bppp/p1pppn2/4P3/2P2P2/2NB4/PP2Q1PP/R1B2RK1 b - -	11	143	False	27175	f6d7	['f6d7', 'e5d6', 'e7d6', 'c3e4', 'd6e7', 'b2b3', 'f8d8', 'c1b2', 'd7f8', 'b2e5']
r1b2rk1/2q1bppp/p1pppn2/4P3/2P2P2/2NB4/PP2Q1PP/R1B2RK1 b - -	12	131	False	40269	f6d7	['f6d7', 'e5d6', 'e7d6', 'c3e4', 'd6e7', 'b2b3', 'h7h6', 'c1b2', 'f7f5', 'e4d2', 'd7c5', 'd2f3']
r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2N3P1/PPPPNPBP/R1BQ1RK1 b kq -	11	-12	False	63217	e7e6	['e7e6', 'd2d4', 'c6d4', 'e2d4', 'c5d4', 'c3e2', 'd8b6']
r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2N3P1/PPPPNPBP/R1BQ1RK1 b kq -	12	-18	False	69680	a8b8	['a8b8', 'c3d5', 'e7e6', 'd5e3', 'g8e7', 'a2a4', 'e8g8', 'c2c3', 'd6d5', 'e4d5', 'e6d5']
rnbqk2r/ppp2pp1/5n1p/3p4/1b1P3B/2N5/PPQ1PPPP/R3KBNR b KQkq -	11	43	False	55565	c7c5	['c7c5', 'd4c5', 'e8g8', 'e2e3', 'b8d7', 'g1e2', 'g7g5', 'h4g3', 'd7c5', 'a2a3', 'b4c3', 'e2c3']
rnbqk2r/ppp2pp1/5n1p/3p4/1b1P3B/2N5/PPQ1PPPP/R3KBNR b KQkq -	12	43	False	68738	c7c5	['c7c5', 'd4c5', 'e8g8', 'e2e3', 'b8d7', 'g1e2', 'g7g5', 'h4g3', 'd7c5', 'a2a3', 'b4c3', 'e2c3', 'd5d4', 'a1d1']
rn2kb1r/1bqp1ppp/pp2pn2/8/3NPP2/2N5/PPP1B1PP/R1BQ1R1K b kq -	11	-25	False	11230	f6e4	['f6e4', 'c3e4', 'b7e4', 'e2f3', 'e4b7', 'f3b7', 'c7b7', 'f4f5', 'b8c6', 'd1f3', 'e6e5', 'd4c6']
rn2kb1r/1bqp1ppp/pp2pn2/8/3NPP2/2N5/PPP1B1PP/R1BQ1R1K b kq -	12	49	False	30370	f6e4	['f6e4', 'c3e4', 'b7e4', 'f4f5', 'c7b7', 'e2f3', 'f8e7', 'f3e4', 'b7e4']
8/8/3npkp1/7p/5K2/8/R5PP/8 b - -	11	101	False	46029	g6g5	['g6g5', 'f4e3', 'f6e5', 'a2e2', 'd6f5', 'e3f3', 'e5f6', 'e2a2', 'f5h4', 'f3e4', 'h4g6', 'a2f2', 'g6f4', 'f2f4', 'g5f4']
8/8/3npkp1/7p/5K2/8/R5PP/8 b - -	12	100	False	57962	g6g5	['g6g5', 'f4e3', 'd6f5', 'e3e4', 'f5d6', 'e4d3', 'd6f5', 'a2e2', 'f6e7', 'd3e4', 'f5d6', 'e4e5', 'd6f7', 'e5e4']
r4rk1/p1p3pp/2p1n3/Np1qp3/3P2Q1/1P1p4/1P3PPP/R1B2RK1 b - -	11	-169	False	7896	e6d4	['e6d4', 'c1e3', 'd4c2', 'a1d1']
r4rk1/p1p3pp/2p1n3/Np1qp3/3P2Q1/1P1p4/1P3PPP/R1B2RK1 b - -	12	-158	False	14157	e6d4	['e6d4', 'c1e3', 'd4e2', 'g1h1', 'f8f6', 'a1e1', 'f6g6']
rnbqkb1r/pp2pppp/5n2/2Pp4/8/2P2N2/PP2PPPP/RNBQKB1R b KQkq -	11	11	False	12959	e7e6	['e7e6', 'b2b4', 'a7a5', 'e2e3', 'a5b4', 'c3b4', 'b7b6', 'f1b5', 'c8d7']
rnbqkb1r/pp2pppp/5n2/2Pp4/8/2P2N2/PP2PPPP/RNBQKB1R b KQkq -	12	11	False	23177	e7e6	['e7e6', 'b2b4', 'a7a5', 'e2e3', 'a5b4', 'c3b4', 'b7b6', 'b4b5', 'f8c5', 'c1b2']
2r1k2r/1b1nbp1p/pq2p1p1/1p1pP3/1P1P1B2/5N1P/P3QPP1/RB2R1K1 b k -	11	19	False	14808	e7b4	['e7b4', 'f4d2', 'b4c3', 'd2c3', 'c8c3', 'a2a4', 'e8g8', 'e2d2']
2r1k2r/1b1nbp1p/pq2p1p1/1p1pP3/1P1P1B2/5N1P/P3QPP1/RB2R1K1 b k -	12	30	False	26450	e7b4	['e7b4', 'f4d2', 'b4c3', 'd2c3', 'c8c3', 'e2d2', 'b5b4', 'b1c2', 'a6a5', 'c2a4', 'b7c6']
6k1/5pp1/p1qbp3/1p5p/3Q4/1P2P1PP/PB3P2/6K1 b - -	11	-29	False	21804	d6f8	['d6f8', 'd4d3', 'c6b6', 'd3d2', 'b6c5', 'h3h4', 'c5b4', 'd2c2', 'b4d6']
6k1/5pp1/p1qbp3/1p5p/3Q4/1P2P1PP/PB3P2/6K1 b - -	12	0	False	49771	d6f8	['d6f8', 'd4d8', 'b5b4', 'b2d4', 'c6c1', 'g1g2', 'c1c6', 'g2g1']
r1b1k2r/1pp2pp1/p1nq1n1p/2p1p3/2B1P3/3PNN2/PPP2PPP/R2Q1RK1 b kq -	11	20	False	37829	b7b5	['b7b5', 'c4b3', 'e8g8', 'f3h4', 'c6d4', 'c2c3', 'd4b3', 'h4f5', 'c8f5', 'e3f5']
r1b1k2r/1pp2pp1/p1nq1n1p/2p1p3/2B1P3/3PNN2/PPP2PPP/R2Q1RK1 b kq -	12	22	False	46796	b7b5	['b7b5', 'c4b3', 'e8g8', 'f3h4', 'c6d4', 'c2c3', 'd4b3', 'h4f5', 'c8f5', 'e3f5', 'd6e6', 'a2b3', 'f8d8', 'd1f3']
r1bqr1k1/pp2ppb1/1np3pp/n2P4/4PB2/2N2NP1/PP3PBP/R2QR1K1 b - -	11	-26	False	28420	a5c4	['a5c4', 'a2a4', 'c6d5', 'a4a5', 'd5e4', 'a5b6', 'e4f3']
r1bqr1k1/pp2ppb1/1np3pp/n2P4/4PB2/2N2NP1/PP3PBP/R2QR1K1 b - -	12	-6	False	82639	a5c4	['a5c4', 'd5c6', 'd8d1', 'c3d1', 'g6g5', 'f4e3', 'g5g4', 'c6b7', 'c8b7', 'f3h4']
rnb2rk1/pp2ppbp/3p1np1/q1P5/8/1P3NP1/PBPNPPBP/R2QK2R b KQ -	11	26	False	39071	a5c5	['a5c5', 'e1g1', 'b8c6', 'c2c4', 'a7a5', 'a2a3', 'c5f5', 'f3d4', 'c6d4', 'b2d4', 'f5h5']
rnb2rk1/pp2ppbp/3p1np1/q1P5/8/1P3NP1/PBPNPPBP/R2QK2R b KQ -	12	25	False	55950	a5c5	['a5c5', 'e1g1', 'b8c6', 'c2c4', 'c5h5', 'f1e1', 'c8h3', 'a1c1', 'a7a5', 'g2h3', 'h5h3']
1n5r/p1k1rp2/P1pN4/2R1p1p1/Rp2P1P1/4KP1p/1P1N3P/8 b - -	11	-59	False	38323	c7d6	['c7d6', 'a4a5', 'b8d7', 'c5c2', 'd6c7', 'e3f2', 'c6c5', 'd2c4', 'e7e6']
1n5r/p1k1rp2/P1pN4/2R1p1p1/Rp2P1P1/4KP1p/1P1N3P/8 b - -	12	-60	False	50711	c7d6	['c7d6', 'a4a5', 'b8d7', 'c5c1', 'd6c7', 'd2c4', 'f7f6', 'e3f2', 'e7e6', 'f2g3', 'd7b6', 'c4e3', 'e6d6', 'a5c5']
r1bq1rk1/pp2bppp/2n1pn2/2ppP3/8/3P1NP1/PPP1QPBP/RNB2RK1 b - -	11	9	False	38054	f6e8	['f6e8', 'h2h4', 'e8c7', 'c1f4', 'a7a5', 'a2a4', 'b7b6', 'h4h5']
r1bq1rk1/pp2bppp/2n1pn2/2ppP3/8/3P1NP1/PPP1QPBP/RNB2RK1 b - -	12	37	False	68411	f6d7	['f6d7', 'c2c4', 'a7a6', 'a2a4', 'a8a7', 'c4d5', 'e6d5']
r7/7p/1pppbkn1/5p2/2P2P2/P2B3R/1P2NK1P/8 b - -	11	39	False	50713	a8h8	['a8h8', 'h3h6', 'f6g7', 'h6h5', 'h8e8', 'b2b3', 'd6d5', 'd3f5', 'e6f5', 'h5f5', 'd5c4', 'b3c4']
r7/7p/1pppbkn1/5p2/2P2P2/P2B3R/1P2NK1P/8 b - -	12	34	False	61635	a8h8	['a8h8', 'h3h6', 'c6c5', 'f2e3', 'f6g7', 'h6h5', 'h7h6', 'e3d2', 'g6e7']
r4rk1/pp1q2p1/2bbp1Bp/3p4/3P1n2/2N3BP/PPQ2PP1/R3R1K1 b - -	11	-18	False	18981	f8f6	['f8f6', 'g6h7', 'g8h8', 'h7d3', 'a8f8', 'c2d2', 'g7g5', 'e1e3', 'd7f7', 'c3e2']
r4rk1/pp1q2p1/2bbp1Bp/3p4/3P1n2/2N3BP/PPQ2PP1/R3R1K1 b - -	12	-71	False	40967	f8f6	['f8f6', 'g6d3', 'a8f8', 'e1e3', 'g7g5', 'a2a4', 'd7g7', 'c3b5']
1rb1r1k1/3n1pBp/p2p2p1/2qP4/2p1P3/2N1Q1PP/1P2RPBK/R7 b - -	11	-36	False	13808	c5e3	['c5e3', 'e2e3', 'g8g7', 'c3d1', 'd7c5', 'a1c1', 'b8b4', 'e3c3', 'a6a5', 'c3c4', 'b4c4', 'c1c4']
1rb1r1k1/3n1pBp/p2p2p1/2qP4/2p1P3/2N1Q1PP/1P2RPBK/R7 b - -	12	-54	False	15567	c5e3	['c5e3', 'e2e3', 'g8g7', 'c3d1', 'd7c5', 'a1c1', 'a6a5', 'c1c4', 'c8a6', 'c4c3', 'b8b4']
r1bqkb1r/pp3ppp/4pn2/4n3/3N4/4B3/PPP1BPPP/RN1QK2R b KQkq -	11	-46	False	50959	a7a6	['a7a6', 'c2c4', 'f8e7', 'b1d2', 'c8d7', 'e1g1', 'e8g8', 'd1b3', 'f6g4']
r1bqkb1r/pp3ppp/4pn2/4n3/3N4/4B3/PPP1BPPP/RN1QK2R b KQkq -	12	-61	False	88062	c8d7	['c8d7', 'e1g1', 'f8e7', 'c2c4', 'e8g8', 'd4f3', 'e5g6', 'd1b3', 'd7c6']
rb1r4/1b1n1k1p/4qpp1/p1pp4/8/1PN1P1N1/PB1Q1PPP/2RR2K1 b - -	11	54	False	106870	d7b6	['d7b6', 'c3e2', 'b6d7', 'h2h4', 'a8a6', 'b2a3', 'e6c6', 'e2f4']
rb1r4/1b1n1k1p/4qpp1/p1pp4/8/1PN1P1N1/PB1Q1PPP/2RR2K1 b - -	12	103	False	177315	d7b6	['d7b6', 'c3e4', 'd5e4', 'd2d8', 'b8g3', 'd8d2', 'g3b8', 'c1c5', 'g6g5', 'c5a5', 'a8a5', 'd2a5']
r1bqkb1r/pppp1ppp/2n5/3BP3/3pn3/5N2/PPP2PPP/RNBQK2R b KQkq -	11	5	False	32987	e4c5	['e4c5', 'e1g1', 'f8e7', 'f3d4', 'c6d4', 'd1d4', 'e8g8', 'c1e3', 'd7d6', 'b1c3']
r1bqkb1r/pppp1ppp/2n5/3BP3/3pn3/5N2/PPP2PPP/RNBQK2R b KQkq -	12	7	False	43171	e4c5	['e4c5', 'e1g1', 'f8e7', 'f3d4', 'c6e5', 'd4f5', 'e7f6', 'f2f4', 'e5c6', 'b1c3']
rn2kb1r/1pq2ppp/p3pnb1/8/2P4N/2N4P/PP2BPP1/R1BQ1RK1 b kq -	11	-18	False	22079	f8c5	['f8c5', 'e2f3', 'e8g8', 'h4g6', 'h7g6', 'c3a4', 'c5a7', 'd1b3', 'b8c6', 'c1e3']
rn2kb1r/1pq2ppp/p3pnb1/8/2P4N/2N4P/PP2BPP1/R1BQ1RK1 b kq -	12	25	False	56519	b8d7	['b8d7', 'c1e3', 'f8d6', 'd1d2', 'a8c8', 'f1d1', 'd6e5']
r3k2r/1ppQ1ppp/p3bb2/4p3/8/P1P1B2P/1PP1BPP1/R3K2R b KQkq -	11	-14	False	27614	e6d7	['e6d7', 'e2f3', 'e8c8', 'f3d5', 'd7e8', 'e1c1', 'c7c6', 'd5c4', 'd8d1', 'h1d1', 'f6d8', 'c4f1', 'c8c7']
r3k2r/1ppQ1ppp/p3bb2/4p3/8/P1P1B2P/1PP1BPP1/R3K2R b KQkq -	12	-30	False	32730	e6d7	['e6d7', 'e2f3', 'e8c8', 'f3d5', 'd7e8', 'e1c1', 'f6e7', 'f2f4', 'e5f4', 'e3f4', 'e7d6']
rnbqkbnr/1ppppppp/p7/8/P2P4/8/1PP1PPPP/RNBQKBNR b KQkq -	11	6	False	32979	e7e6	['e7e6', 'g1f3', 'g8f6', 'g2g3', 'c7c5', 'e2e3', 'd7d5', 'f1g2', 'b8c6', 'c2c3']
rnbqkbnr/1ppppppp/p7/8/P2P4/8/1PP1PPPP/RNBQKBNR b KQkq -	12	15	False	42661	e7e6	['e7e6', 'g1f3', 'g8f6', 'g2g3', 'c7c5', 'f1g2', 'c5d4', 'e1g1', 'f8e7', 'f3d4', 'e8g8']
8/5pk1/5p1p/1r5P/4P1P1/3RKP2/8/8 b - -	11	29	False	30450	b5a5	['b5a5', 'e3d4', 'a5a8', 'd3c3', 'a8a2', 'd4d5', 'a2d2', 'd5c6', 'd2d1', 'c6b6']
8/5pk1/5p1p/1r5P/4P1P1/3RKP2/8/8 b - -	12	31	False	35109	b5a5	['b5a5', 'e3d4', 'a5a8', 'd3c3', 'a8d8', 'd4c4', 'd8d2', 'c4c5', 'd2d8']
q4rk1/3r1ppp/p2Nn3/1p1n4/8/1P4B1/1P3PPP/2RRQ1K1 b - -	11	-128	False	19673	d5f4	['d5f4', 'f2f3', 'f8d8', 'e1e5', 'd7d6', 'd1d6', 'd8d6', 'g3f4', 'd6d3']
q4rk1/3r1ppp/p2Nn3/1p1n4/8/1P4B1/1P3PPP/2RRQ1K1 b - -	12	-93	False	34404	f8d8	['f8d8', 'd6e4', 'h7h6', 'h2h4', 'd5f4', 'd1d7', 'd8d7', 'g3f4', 'e6f4', 'e1e3', 'd7d4', 'e3f4']
1r2k2r/1q1bbppp/3ppn2/p5BP/1p1NP3/3B1P2/PPPQ2P1/1K1R3R b k -	11	74	False	37556	h7h6	['h7h6', 'g5h4', 'a5a4', 'g2g4', 'b7c7', 'g4g5', 'f6h5', 'g5h6', 'e7h4', 'h1h4']
1r2k2r/1q1bbppp/3ppn2/p5BP/1p1NP3/3B1P2/PPPQ2P1/1K1R3R b k -	12	12	False	43304	h7h6	['h7h6', 'g5h4', 'e6e5', 'd4f5', 'd7f5', 'e4f5']
r1b1kb1r/1pq2ppp/p3pn2/8/P2N4/1B6/1PP2PPP/R1BQ1RK1 b kq -	11	-31	False	33632	f8d6	['f8d6', 'h2h3', 'e8g8', 'd1f3', 'b7b6', 'f3c6', 'c8b7', 'c6c7', 'd6c7']
r1b1kb1r/1pq2ppp/p3pn2/8/P2N4/1B6/1PP2PPP/R1BQ1RK1 b kq -	12	-40	False	60066	f8d6	['f8d6', 'h2h3', 'e8g8', 'f1e1', 'h7h6', 'c2c3', 'e6e5']
rnq1k2r/pp1Bp2p/3pN1p1/7n/5P2/2P5/P1P3PP/R1BQK2R b KQkq -	11	-21	False	20886	e8d7	['e8d7', 'e6g5', 'c8c3', 'c1d2', 'c3c4', 'a1b1', 'h8c8', 'b1b4', 'c4c2', 'b4b7', 'd7e8', 'd1e2']
rnq1k2r/pp1Bp2p/3pN1p1/7n/5P2/2P5/P1P3PP/R1BQK2R b KQkq -	12	-41	False	26493	e8d7	['e8d7', 'e6g5', 'c8c3', 'c1d2', 'c3c4', 'a1b1', 'b7b6', 'd1g4', 'd7c7', 'g5e6', 'c7b7']
1rbq1r2/3n1pkp/3p2p1/2p1pP2/1p1nP2N/pP1PN1PP/P1PQ2B1/R4RK1 b - -	11	-13	False	34620	d7f6	['d7f6', 'h4f3', 'h7h6', 'f1f2', 'd4b5', 'g3g4', 'g6f5', 'e4f5', 'c8b7']
1rbq1r2/3n1pkp/3p2p1/2p1pP2/1p1nP2N/pP1PN1PP/P1PQ2B1/R4RK1 b - -	12	-19	False	48679	d7f6	['d7f6', 'f1f2', 'd4b5', 'h4f3', 'g6f5', 'a1f1', 'f5f4', 'g3f4', 'e5f4']
6k1/R1p1rp2/1r5p/6p1/1PR3PP/6K1/5P2/8 b - -	11	15	False	34744	g5h4	['g5h4', 'g3h4', 'g8g7', 'h4g3', 'g7f8', 'f2f4', 'b6b5', 'c4c7']
6k1/R1p1rp2/1r5p/6p1/1PR3PP/6K1/5P2/8 b - -	12	18	False	45740	g5h4	['g5h4', 'g3h4', 'b6f6', 'f2f4', 'f6b6', 'f4f5', 'g8g7', 'h4g3', 'e7e3', 'g3f2']
r4rk1/2pnqpp1/2n1b2p/1p2p3/3pP3/2PP1N1P/1PBB1PP1/R2RQ1K1 b - -	11	0	False	43928	e7d6	['e7d6', 'd1b1', 'e6a2', 'b1d1']
r4rk1/2pnqpp1/2n1b2p/1p2p3/3pP3/2PP1N1P/1PBB1PP1/R2RQ1K1 b - -	12	0	False	56210	e7d6	['e7d6', 'c3d4', 'a8a1', 'd1a1', 'c6d4', 'f3d4', 'd6d4', 'd2c3', 'd4d6', 'b2b4', 'c7c5', 'a1a5', 'f8b8']
r1bqk2r/1p1p1ppp/p1n1p3/2b5/4P3/2NPB3/PP3PPP/R2QRBK1 b kq -	11	52	False	26144	c5d4	['c5d4', 'e4e5', 'e8g8', 'e3d4', 'c6d4', 'e1e4', 'd4f5', 'd3d4', 'd7d6', 'd4d5', 'd6e5']
r1bqk2r/1p1p1ppp/p1n1p3/2b5/4P3/2NPB3/PP3PPP/R2QRBK1 b kq -	12	33	False	36425	c5d4	['c5d4', 'e4e5', 'e8g8', 'e3d4', 'c6d4', 'e1e4', 'd8b6', 'c3a4', 'b6a7']
r4rk1/p2p2pp/1p2pqn1/2pP1p2/2P2P2/P1RBP3/1P2Q1PP/5R1K b - -	11	-87	False	36443	a8e8	['a8e8', 'e2d2', 'e6e5', 'd3c2', 'e8e7', 'd2d3']
r4rk1/p2p2pp/1p2pqn1/2pP1p2/2P2P2/P1RBP3/1P2Q1PP/5R1K b - -	12	-75	False	88077	a8e8	['a8e8', 'e2d2', 'e6e5', 'b2b4', 'h7h5', 'c3b3', 'h5h4', 'b4c5', 'b6c5', 'd2f2', 'd7d6', 'g2g3']
r1bqkbnr/pp2pp1p/2np2p1/1Bp5/4PP2/2N2N2/PPPP2PP/R1BQK2R b KQkq -	11	0	False	26666	c8d7	['c8d7', 'e1g1', 'a7a6', 'b5c6', 'd7c6', 'd1e1', 'f8g7', 'd2d3', 'e7e6']
r1bqkbnr/pp2pp1p/2np2p1/1Bp5/4PP2/2N2N2/PPPP2PP/R1BQK2R b KQkq -	12	20	False	80667	c8d7	['c8d7', 'e1g1', 'f8g7', 'd2d3', 'g8f6', 'a2a4', 'a7a6', 'b5c6', 'd7c6', 'a4a5', 'b7b5', 'a5b6', 'd8b6', 'e4e5', 'd6e5', 'f3e5']
rnbq1rk1/ppppp1bp/6p1/8/3PB3/2P3P1/PP3P1P/R1BQK1NR b KQ -	11	88	False	24179	d7d5	['d7d5', 'e4g2', 'c7c6', 'd1e2', 'd8b6', 'f2f4', 'b6a6', 'e2a6', 'b8a6', 'g1f3']
rnbq1rk1/ppppp1bp/6p1/8/3PB3/2P3P1/PP3P1P/R1BQK1NR b KQ -	12	104	False	43359	b8c6	['b8c6', 'f2f4', 'e7e5', 'd4e5', 'd7d6', 'g1f3', 'd6e5']
r2q1rk1/1pp1bpp1/p3pn1p/8/P1NPb3/2Q2NP1/1P2PPBP/R2R2K1 b - -	11	31	False	34682	f6d5	['f6d5', 'c3b3', 'd5b4', 'a1c1', 'd8d5', 'f3e1', 'e4g2', 'e1g2', 'a8d8', 'g2f4']
r2q1rk1/1pp1bpp1/p3pn1p/8/P1NPb3/2Q2NP1/1P2PPBP/R2R2K1 b - -	12	27	False	40715	f6d5	['f6d5', 'c3b3', 'd5b4', 'a1c1', 'd8d5', 'f3e1', 'f8d8', 'h2h4', 'e4g2', 'e1g2']
rnbqkb1r/pppppp1p/5Bp1/8/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -	11	-20	False	30875	e7f6	['e7f6', 'h2h4', 'd7d5', 'e2e3', 'c8e6', 'g2g3', 'c7c6', 'h4h5', 'b8d7']
rnbqkb1r/pppppp1p/5Bp1/8/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -	12	0	False	70974	e7f6	['e7f6', 'c2c4', 'd7d5', 'e2e3', 'd5c4', 'f1c4', 'f8g7', 'd1c2', 'e8g8', 'b1c3', 'b8d7', 'h2h4']
6k1/b4rp1/7p/8/5n2/2N2P2/1B3P1P/3R1K2 b - -	11	0	False	48636	f4g6	['f4g6', 'd1d8', 'g8h7', 'c3e4', 'f7b7', 'b2c3', 'b7b1', 'f1e2', 'a7b8', 'h2h3', 'b1b7']
6k1/b4rp1/7p/8/5n2/2N2P2/1B3P1P/3R1K2 b - -	12	-5	False	77287	f4g6	['f4g6', 'c3e2', 'f7f3', 'd1d8', 'f3f8', 'd8f8', 'g8f8', 'f2f3', 'g6h4', 'b2a3', 'f8e8']
8/p2B4/8/kP3Kp1/P4b1p/5P1P/8/8 b - -	11	0	False	35262	f4d2	['f4d2', 'f5e5', 'd2c1', 'e5d6', 'c1f4', 'd6c6', 'f4d2', 'c6b7', 'd2e3', 'd7e8', 'a5a4']
8/p2B4/8/kP3Kp1/P4b1p/5P1P/8/8 b - -	12	0	False	53081	f4d2	['f4d2', 'f5e5', 'd2c1', 'e5d6', 'c1e3', 'd6e5']
r3kbnr/1bqp1ppp/ppn1p3/8/3NP3/1PN3P1/PBP2PBP/R2QK2R b KQkq -	11	-7	False	34960	c6d4	['c6d4', 'd1d4', 'b6b5', 'a2a4', 'b5b4', 'c3d1', 'g8f6', 'd1e3', 'f8c5', 'd4d3', 'a8c8']
r3kbnr/1bqp1ppp/ppn1p3/8/3NP3/1PN3P1/PBP2PBP/R2QK2R b KQkq -	12	11	False	76057	g8f6	['g8f6', 'd4c6', 'c7c6', 'e1g1', 'a8c8', 'f1e1', 'f8b4', 'c3d5', 'b4e1', 'd1e1', 'f6d5', 'e4d5', 'c6c2', 'b2g7']
r2qr1k1/pbpn1pb1/1p1p3p/6p1/2PNN3/4P1BP/PPQ1BPP1/R4RK1 b - -	11	-6	False	23119	b7e4	['b7e4', 'e2d3', 'e4d3', 'c2d3', 'd7c5', 'd3d1', 'c5e4', 'g3h2', 'g7d4', 'd1d4']
r2qr1k1/pbpn1pb1/1p1p3p/6p1/2PNN3/4P1BP/PPQ1BPP1/R4RK1 b - -	12	-20	False	29651	b7e4	['b7e4', 'e2d3', 'e4d3', 'c2d3', 'd7c5', 'd3d1', 'g7d4', 'e3d4', 'c5e4', 'd4d5', 'd8f6']
rnbqkb1r/pppppppp/5n2/8/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq -	11	30	False	39473	e7e6	['e7e6', 'c2c4', 'd7d5', 'g1f3', 'd5c4', 'f1c4', 'c7c5', 'e1g1', 'f8e7']
rnbqkb1r/pppppppp/5n2/8/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq -	12	29	False	50952	e7e6	['e7e6', 'c2c4', 'd7d5', 'g1f3', 'c7c5', 'c4d5', 'f6d5', 'e3e4', 'd5f6', 'e4e5']
rnbqkb1r/pp3ppp/4pn2/2pp4/8/1P3NP1/PBPPPPBP/RN1QK2R b KQkq -	11	18	False	17586	f8e7	['f8e7', 'e1g1', 'b8c6', 'd2d4', 'e8g8', 'd4c5', 'e7c5', 'c2c4']
rnbqkb1r/pp3ppp/4pn2/2pp4/8/1P3NP1/PBPPPPBP/RN1QK2R b KQkq -	12	19	False	32714	f8e7	['f8e7', 'e1g1', 'e8g8', 'c2c4', 'd5d4', 'e2e3', 'b8c6', 'e3d4', 'c5d4', 'f1e1', 'e7c5', 'd2d3']
rn1qkb1r/pp2pppp/2p2n2/3p4/1P4b1/4PN1P/PBPP1PP1/RN1QKB1R b KQkq -	11	-49	False	6367	g4f3	['g4f3', 'd1f3', 'e7e6', 'b2f6', 'g7f6', 'c2c3', 'f6f5', 'd2d4']
rn1qkb1r/pp2pppp/2p2n2/3p4/1P4b1/4PN1P/PBPP1PP1/RN1QKB1R b KQkq -	12	-53	False	14552	g4f3	['g4f3', 'd1f3', 'e7e6', 'b2f6', 'g7f6', 'a2a3', 'a7a5', 'b4b5', 'b8d7', 'b5c6', 'b7c6']
