sfen	depth	ev	mate	nodes	best	pv
r2r2k1/pp1n1pbp/n1p3p1/2P1P1N1/R3pB2/1P4P1/1P2PPBP/R5K1 b - -	24	-120	False	1259716	d7c5	['d7c5', 'a4a3', 'd8d4', 'f4e3', 'd4b4', 'e3d2', 'b4b3', 'd2c3', 'b3a3', 'a1a3', 'a6c7', 'g5e4', 'c5e4', 'g2e4', 'c7b5', 'a3a5', 'b5c3', 'b2c3', 'f7f6', 'e5f6', 'g7f6', 'c3c4', 'g8f7', 'g1g2', 'f7e7', 'e2e3', 'e7d6']
r2r2k1/pp1n1pbp/n1p3p1/2P1P1N1/R3pB2/1P4P1/1P2PPBP/R5K1 b - -	25	-140	False	2712604	d7c5	['d7c5', 'a4a3', 'd8d4', 'f4e3', 'd4b4', 'e3d2', 'b4b3', 'd2c3', 'b3a3', 'a1a3', 'a6c7', 'g5e4', 'c5e4', 'g2e4', 'c7b5', 'a3a5', 'b5c3', 'b2c3', 'f7f6', 'e5f6', 'g7f6', 'c3c4', 'g8f7', 'f2f4', 'f6c3', 'a5a4', 'f7e6', 'e4d3', 'a7a5', 'g1f2', 'a8d8', 'h2h4', 'e6e7', 'f2f3', 'e7d6', 'e2e4']
r2r2k1/pp1n1pbp/n1p3p1/2P1P1N1/R3pB2/1P4P1/1P2PPBP/R5K1 b - -	26	-121	False	4762078	d7c5	['d7c5', 'a4c4', 'c5b3', 'a1e1', 'e4e3', 'g5e4', 'b3d2', 'e4d2', 'e3d2', 'e1d1', 'a6c7', 'c4c2', 'c7e6', 'g2h3', 'a7a5', 'h3e6', 'f7e6', 'd1d2', 'd8d2', 'c2d2', 'a5a4', 'd2d7', 'b7b5', 'd7b7', 'g7f8']
r2r2k1/pp1n1pbp/n1p3p1/2P1P1N1/R3pB2/1P4P1/1P2PPBP/R5K1 b - -	27	-104	False	6962337	d7c5	['d7c5', 'a4c4', 'c5b3', 'a1e1', 'e4e3', 'g5e4', 'b3d2', 'e4d2', 'e3d2', 'e1d1', 'a6c7', 'c4b4', 'c7b5', 'b4a4', 'a7a5', 'h2h4', 'b5c7', 'd1d2', 'd8d2', 'f4d2', 'g7e5', 'a4a5', 'a8a5', 'd2a5', 'c7b5', 'g2f1', 'e5b2', 'e2e3']
r2r2k1/pp1n1pbp/n1p3p1/2P1P1N1/R3pB2/1P4P1/1P2PPBP/R5K1 b - -	28	-107	False	8006089	d7c5	['d7c5', 'a4c4', 'c5b3', 'a1e1', 'e4e3', 'g5e4', 'b3d2', 'e4d2', 'd8d2', 'f4e3', 'd2b2', 'e5e6', 'f7f5', 'e3c1', 'b2b1', 'e2e4', 'g7b2', 'e4f5', 'b1c1', 'e1c1', 'b2c1', 'c4c1', 'g6f5', 'g2h3', 'a6b4', 'h3f5', 'a7a5', 'c1c4', 'b4d5', 'c4g4', 'g8f8', 'f5h7', 'f8e7', 'g4g7', 'e7e6', 'g7b7']
r2r2k1/pp1n1pbp/n1p3p1/2P1P1N1/R3pB2/1P4P1/1P2PPBP/R5K1 b - -	29	-95	False	10203764	d7c5	['d7c5', 'a4c4', 'c5b3', 'a1e1', 'd8e8', 'g5e4', 'g7e5', 'e1d1', 'f7f5', 'f4e5', 'e8e5', 'c4c3', 'f5e4', 'c3b3', 'a6c5', 'b3a3', 'g8f7', 'b2b4', 'c5a6', 'd1d4', 'a8e8', 'e2e3', 'e5d5', 'd4d5', 'c6d5', 'f2f3', 'e8e7', 'b4b5', 'a6c7', 'g2f1', 'e4f3', 'g1f2', 'f7e6', 'a3a7', 'c7e8', 'f2f3', 'e7f7', 'f3e2', 'e8d6']
r2r2k1/pp1n1pbp/n1p3p1/2P1P1N1/R3pB2/1P4P1/1P2PPBP/R5K1 b - -	30	-104	False	13129973	d7c5	['d7c5', 'a4c4', 'c5b3', 'a1e1', 'd8e8', 'g5e4', 'g7e5', 'e1d1', 'f7f5', 'f4e5', 'e8e5', 'c4c3', 'f5e4', 'c3b3', 'a6c5', 'b3a3', 'g8f7', 'b2b4', 'c5a6', 'd1d7', 'e5e7', 'd7e7', 'f7e7', 'a3a4', 'e7d6', 'g2e4', 'a6c7', 'a4a3', 'c7b5', 'a3d3', 'd6c7', 'f2f4', 'a7a5', 'b4a5', 'a8a5', 'e4g2', 'a5a3', 'g1f2', 'a3d3', 'e2d3']
r2qk2r/pp2nppp/2n1p3/2bpP3/5B2/3B1Q2/PPP2PPP/RN2R1K1 b kq -	17	-82	False	390484	e8g8	['e8g8', 'f4e3', 'c5b6', 'b1d2', 'e7g6', 'f3g3', 'b6e3', 'e1e3', 'd8b6', 'd3g6', 'f7g6', 'e3b3']
r2qk2r/pp2nppp/2n1p3/2bpP3/5B2/3B1Q2/PPP2PPP/RN2R1K1 b kq -	18	-81	False	485820	e7g6	['e7g6', 'd3g6', 'f7g6', 'f4e3', 'd5d4', 'e3c1', 'd8d5', 'b1d2', 'c6b4', 'e1d1', 'b4c2', 'a1b1', 'a8c8', 'f3d5', 'e6d5', 'd2f3', 'e8g8', 'h2h4', 'c5b6', 'c1g5']
r2qk2r/pp2nppp/2n1p3/2bpP3/5B2/3B1Q2/PPP2PPP/RN2R1K1 b kq -	19	-109	False	658051	e7g6	['e7g6', 'd3g6', 'f7g6', 'f4e3', 'd5d4', 'e3d2', 'd8d5', 'f3d5', 'e6d5', 'a2a3', 'e8g8', 'd2b4', 'c6b4', 'a3b4', 'c5b4', 'e1d1', 'a8c8', 'd1d4', 'c8c2', 'd4b4', 'f8f2']
r2qk2r/pp2nppp/2n1p3/2bpP3/5B2/3B1Q2/PPP2PPP/RN2R1K1 b kq -	20	-107	False	1093370	e7g6	['e7g6', 'b1d2', 'e8g8', 'd2b3', 'c5b6', 'f3h3', 'c6b4', 'f4d2', 'b4d3', 'c2d3', 'f7f6', 'h3e6', 'g8h8', 'd2e3', 'b6e3', 'e1e3']
r2qk2r/pp2nppp/2n1p3/2bpP3/5B2/3B1Q2/PPP2PPP/RN2R1K1 b kq -	21	-114	False	1591634	e7g6	['e7g6', 'd3g6', 'f7g6', 'f4e3', 'd5d4', 'e3c1', 'd4d3', 'c1e3', 'c5e3', 'f2e3', 'd3c2', 'b1a3', 'c6e5', 'f3b7', 'e8g8', 'a3c2', 'a8b8', 'b7e4', 'd8d5', 'e4d5', 'e6d5']
r2qk2r/pp2nppp/2n1p3/2bpP3/5B2/3B1Q2/PPP2PPP/RN2R1K1 b kq -	22	-108	False	2084715	e7g6	['e7g6', 'b1d2', 'd8b6', 'd3g6', 'f7g6', 'f4e3', 'c5e3', 'f3e3', 'b6b2', 'a1b1', 'b2a2', 'e3f4', 'a2a6', 'c2c4', 'c6e7', 'f4f3', 'a6a5']
r2qk2r/pp2nppp/2n1p3/2bpP3/5B2/3B1Q2/PPP2PPP/RN2R1K1 b kq -	23	-115	False	2680243	e7g6	['e7g6', 'd3g6', 'f7g6', 'f4e3', 'd5d4', 'e3d2', 'd8d5', 'f3d5', 'e6d5', 'e1d1', 'e8g8', 'd2e1', 'g6g5', 'h2h3', 'g5g4', 'h3g4', 'c6e5', 'b1d2', 'e5g4', 'd2f3', 'f8f6', 'a2a4', 'a7a6', 'b2b4']
r2qk2r/pp2nppp/2n1p3/2bpP3/5B2/3B1Q2/PPP2PPP/RN2R1K1 b kq -	24	-102	False	3498496	e7g6	['e7g6', 'd3g6', 'f7g6', 'f4e3', 'd5d4', 'e3c1', 'h8f8', 'f3b3', 'd8d5', 'b3b7', 'c6b4', 'b7b5', 'e8f7', 'c2c4', 'a7a6', 'c4d5', 'a6b5', 'b1a3', 'a8a3', 'b2a3', 'b4c2', 'c1d2', 'c2a1', 'e1a1', 'e6d5', 'a1b1', 'f7e6', 'b1b5', 'c5a3']
r2qk2r/pp2nppp/2n1p3/2bpP3/5B2/3B1Q2/PPP2PPP/RN2R1K1 b kq -	25	-116	False	4114432	e7g6	['e7g6', 'd3g6', 'f7g6', 'f4e3', 'd5d4', 'e3c1', 'h8f8', 'f3b3', 'd8d5', 'b3b7', 'a8b8', 'b7a6', 'e8f7', 'c2c4', 'd5d7', 'e1f1', 'c6b4', 'a6a5', 'd7c6', 'b1d2', 'b4c2']
r2qk2r/pp2nppp/2n1p3/2bpP3/5B2/3B1Q2/PPP2PPP/RN2R1K1 b kq -	26	-120	False	5202930	e7g6	['e7g6', 'b1d2', 'e8g8', 'd2b3', 'c5b6', 'f3h3', 'c6b4', 'f4d2', 'b4d3', 'c2d3', 'a7a5', 'a2a4', 'd5d4', 'h3f3', 'b6c7', 'd2f4', 'f7f6', 'f4g3', 'f6f5', 'h2h3', 'f5f4', 'g3h2']
r2qk2r/pp2nppp/2n1p3/2bpP3/5B2/3B1Q2/PPP2PPP/RN2R1K1 b kq -	27	-138	False	7567661	e7g6	['e7g6', 'b1d2', 'e8g8', 'd2b3', 'c5b6', 'f3h3', 'c6b4', 'f4d2', 'b4d3', 'c2d3', 'd8d7', 'd3d4', 'a7a5', 'd2c3', 'a5a4', 'b3c1', 'f8c8', 'h3d3', 'a4a3', 'b2b3', 'c8c3', 'd3c3', 'b6a5', 'c3e3', 'a5e1', 'e3e1']
r2qk2r/pp2nppp/2n1p3/2bpP3/5B2/3B1Q2/PPP2PPP/RN2R1K1 b kq -	28	-129	False	11773313	e7g6	['e7g6', 'b1d2', 'e8g8', 'd2b3', 'c5b6', 'f3h3', 'c6b4', 'f4d2', 'b4d3', 'c2d3', 'a7a5', 'd3d4', 'a5a4', 'b3c5', 'b6c5', 'd4c5', 'd8d7', 'h3d3', 'f8c8', 'a1c1', 'd7c7', 'd3d4', 'g6e7', 'a2a3', 'c7c6', 'd4f4', 'c6b5', 'f4b4', 'b5b4', 'a3b4', 'e7f5', 'b4b5', 'f5d4']
r2qk2r/pp2nppp/2n1p3/2bpP3/5B2/3B1Q2/PPP2PPP/RN2R1K1 b kq -	29	-137	False	14911997	e7g6	['e7g6', 'b1d2', 'e8g8', 'd2b3', 'c5b6', 'f3h3', 'c6b4', 'f4d2', 'b4d3', 'c2d3', 'a7a5', 'd3d4', 'a5a4', 'b3c5', 'b6c5', 'd4c5', 'd8d7', 'h3d3', 'f8c8', 'a1c1', 'g6e7', 'a2a3', 'c8c7', 'd2b4', 'h7h6', 'h2h3', 'e7c6', 'c1d1', 'a8d8']
r2qk2r/pp2nppp/2n1p3/2bpP3/5B2/3B1Q2/PPP2PPP/RN2R1K1 b kq -	30	-143	False	20483147	e7g6	['e7g6', 'd3g6', 'f7g6', 'f4e3', 'd5d4', 'e3c1', 'h8f8', 'f3g4', 'f8f5', 'b1d2', 'd4d3', 'd2e4', 'd8b6', 'e4c5', 'b6c5', 'c1e3', 'c5c2', 'e1c1', 'c2e2', 'g4e2', 'd3e2', 'c1c2', 'f5e5', 'c2e2', 'g6g5', 'e2c2', 'a8d8', 'h2h3', 'h7h6', 'c2c4', 'd8d3', 'b2b4', 'e5d5', 'a1b1', 'd3d1', 'b1d1', 'd5d1', 'g1h2']
r4rk1/4bppp/p1p1p3/8/1pP2B2/3R2P1/PP3P1P/3R2K1 b - -	17	-26	False	435518	f8c8	['f8c8', 'f4d6', 'g8f8', 'd6e7', 'f8e7', 'd3d7', 'e7e8', 'd1d6', 'c8d8', 'd7d8', 'a8d8', 'd6c6', 'a6a5', 'c6a6', 'd8d2', 'a6a5', 'd2b2']
r4rk1/4bppp/p1p1p3/8/1pP2B2/3R2P1/PP3P1P/3R2K1 b - -	18	-14	False	633501	f8c8	['f8c8', 'f4d6', 'g8f8', 'd6e7', 'f8e7', 'd3d7', 'e7e8', 'd1d6', 'c8d8', 'd7d8', 'a8d8', 'd6c6', 'a6a5', 'c6c5', 'd8d2', 'c5a5', 'd2b2', 'c4c5', 'e8d7', 'a5a6', 'b2c2', 'a6b6', 'c2a2', 'b6b4']
r4rk1/4bppp/p1p1p3/8/1pP2B2/3R2P1/PP3P1P/3R2K1 b - -	19	-14	False	693869	f8c8	['f8c8', 'f4d6', 'g8f8', 'd6e7', 'f8e7', 'd3d7', 'e7e8', 'd1d6', 'c8d8', 'd7d8', 'a8d8', 'd6c6', 'a6a5', 'c6c5', 'd8d2', 'c5a5', 'd2b2', 'c4c5', 'e8d7', 'a5a6', 'e6e5', 'h2h4', 'h7h5', 'g1f1', 'f7f6']
r4rk1/4bppp/p1p1p3/8/1pP2B2/3R2P1/PP3P1P/3R2K1 b - -	20	-9	False	806151	f8c8	['f8c8', 'f4d6', 'g8f8', 'd6e7', 'f8e7', 'd3d7', 'e7e8', 'd1d6', 'c8d8', 'd7d8', 'a8d8', 'd6c6', 'a6a5', 'c6c5', 'd8d2', 'c5a5', 'd2b2', 'g1g2', 'b2c2', 'c4c5', 'e8d7', 'a5b5', 'c2b2', 'b5b6', 'd7c7', 'b6a6']
r4rk1/4bppp/p1p1p3/8/1pP2B2/3R2P1/PP3P1P/3R2K1 b - -	21	-41	False	1001349	g7g5	['g7g5', 'f4d6', 'e7d6', 'd3d6', 'c6c5', 'd6d7', 'g5g4', 'd1d6', 'h7h6', 'h2h3', 'h6h5', 'g1g2', 'f8c8', 'd7b7', 'c8d8', 'd6c6']
r4rk1/4bppp/p1p1p3/8/1pP2B2/3R2P1/PP3P1P/3R2K1 b - -	22	-46	False	1147610	g7g5	['g7g5', 'f4d6', 'e7d6', 'd3d6', 'c6c5', 'd6d7', 'g8g7', 'd7c7', 'a8c8', 'd1d7', 'g7f6', 'd7f7', 'f6e5', 'c7c5', 'c8c5', 'f7f8', 'c5c4', 'b2b3', 'c4c2', 'f8b8']
r4rk1/4bppp/p1p1p3/8/1pP2B2/3R2P1/PP3P1P/3R2K1 b - -	23	-15	False	1656446	g7g5	['g7g5', 'f4d6', 'e7d6', 'd3d6', 'c6c5', 'd6d7', 'g8g7', 'd7c7', 'g7f6', 'c7c5', 'f8c8', 'c5c8', 'a8c8', 'b2b3', 'c8c5', 'd1d7', 'c5a5', 'd7b7', 'a5a2', 'b7b4', 'a6a5', 'b4b6', 'a5a4', 'b3a4', 'a2a1', 'g1g2', 'a1a4', 'c4c5']
r4rk1/4bppp/p1p1p3/8/1pP2B2/3R2P1/PP3P1P/3R2K1 b - -	24	-26	False	2166679	g7g5	['g7g5', 'f4d6', 'f8e8', 'd6e7', 'e8e7', 'd3d8', 'a8d8', 'd1d8', 'g8g7', 'd8c8', 'e7d7', 'c8c6', 'd7d2', 'c6a6', 'd2b2', 'a2a3', 'b2a2', 'a6a5', 'a2a1', 'g1g2', 'b4a3', 'a5g5', 'g7f6', 'g5b5', 'a3a2', 'b5a5', 'e6e5']
r4rk1/4bppp/p1p1p3/8/1pP2B2/3R2P1/PP3P1P/3R2K1 b - -	25	-24	False	2588569	g7g5	['g7g5', 'f4d6', 'f8e8', 'd6e7', 'e8e7', 'd3d8', 'a8d8', 'd1d8', 'g8g7', 'd8b8', 'a6a5', 'b8a8', 'g7f6', 'a8a5', 'e7d7', 'b2b3', 'd7c7', 'a5c5', 'g5g4', 'g1g2', 'e6e5', 'h2h3', 'h7h5', 'f2f4', 'e5f4', 'h3g4', 'h5g4', 'g3f4']
r4rk1/4bppp/p1p1p3/8/1pP2B2/3R2P1/PP3P1P/3R2K1 b - -	26	-27	False	2860904	g7g5	['g7g5', 'f4d6', 'f8e8', 'd6e7', 'e8e7', 'd3d8', 'a8d8', 'd1d8', 'g8g7', 'd8c8', 'e7d7', 'c8c6', 'd7d2', 'c6a6', 'd2b2', 'a2a3', 'b4a3', 'a6a3', 'b2c2', 'a3a5', 'g7f6', 'c4c5', 'f6g6', 'h2h3', 'h7h5', 'g1g2', 'g5g4']
r4rk1/4bppp/p1p1p3/8/1pP2B2/3R2P1/PP3P1P/3R2K1 b - -	27	-21	False	3291241	g7g5	['g7g5', 'f4d6', 'f8e8', 'd6e7', 'e8e7', 'd3d8', 'a8d8', 'd1d8', 'g8g7', 'd8c8', 'e7d7', 'c8c6', 'd7d2', 'c6a6', 'd2b2', 'a2a3', 'b4a3', 'a6a3', 'b2c2', 'a3a5', 'g7g6', 'c4c5', 'g5g4', 'g1g2', 'h7h5', 'a5b5', 'f7f5', 'b5b6', 'g6f6', 'b6b7', 'c2c5']
r4rk1/4bppp/p1p1p3/8/1pP2B2/3R2P1/PP3P1P/3R2K1 b - -	28	-19	False	3835202	g7g5	['g7g5', 'f4d6', 'f8e8', 'd6e7', 'e8e7', 'd3d8', 'a8d8', 'd1d8', 'g8g7', 'd8c8', 'e7d7', 'c8c6', 'd7d2', 'c6a6', 'd2b2', 'a2a3', 'b4b3', 'a6b6', 'g7f6', 'b6b5', 'b2c2', 'b5b3', 'c2c4', 'h2h3', 'f6g6', 'b3b5', 'h7h5']
r4rk1/4bppp/p1p1p3/8/1pP2B2/3R2P1/PP3P1P/3R2K1 b - -	29	-17	False	5594863	g7g5	['g7g5', 'f4d6', 'f8e8', 'd6e7', 'e8e7', 'd3d8', 'a8d8', 'd1d8', 'g8g7', 'd8c8', 'e7d7', 'c8c6', 'd7d2', 'c6a6', 'd2b2', 'a2a3', 'b4a3', 'a6a3', 'b2c2', 'a3a5', 'g7g6', 'a5c5', 'g5g4', 'g1g2', 'h7h5', 'c5c6', 'g6f5', 'c6c5', 'e6e5', 'c5c6', 'c2c3', 'c4c5']
r4rk1/4bppp/p1p1p3/8/1pP2B2/3R2P1/PP3P1P/3R2K1 b - -	30	-13	False	7751227	g7g5	['g7g5', 'f4d6', 'e7d6', 'd3d6', 'a8c8', 'd6d7', 'g8g7', 'g1f1', 'g7f6', 'd7a7', 'h7h5', 'f1e2', 'f6e5', 'e2e3', 'e5f5', 'h2h3', 'c6c5', 'b2b3', 'g5g4', 'h3g4', 'h5g4', 'd1d7']
5rk1/1q1rbpp1/p4np1/1p2p3/4P3/5Q1P/PPBBNPP1/1R2R1K1 b - -	17	-197	False	417479	d7d2	['d7d2', 'f3c3', 'f8d8', 'b1c1', 'b7a7', 'c2b1', 'f6h5', 'g2g3', 'e7g5', 'c1c2', 'b5b4', 'c3c7', 'a7c7', 'c2c7', 'd2b2', 'b1c2', 'g5d2', 'e1d1']
5rk1/1q1rbpp1/p4np1/1p2p3/4P3/5Q1P/PPBBNPP1/1R2R1K1 b - -	18	-163	False	606222	d7d2	['d7d2', 'f3c3', 'f8d8', 'b1c1', 'b7b6', 'b2b4', 'b6d6', 'a2a3', 'a6a5', 'b4a5', 'd6a3', 'e1d1', 'f6e4', 'c3a3', 'e7a3', 'c1a1', 'a3c5', 'd1d2', 'd8d2', 'c2e4', 'd2e2', 'e4b7', 'e2f2']
5rk1/1q1rbpp1/p4np1/1p2p3/4P3/5Q1P/PPBBNPP1/1R2R1K1 b - -	19	-199	False	969926	d7d2	['d7d2', 'f3c3', 'f8d8', 'b1c1', 'b7b6', 'b2b4', 'f6h5', 'c3e5', 'e7b4', 'c2b3', 'g8h7', 'g2g4', 'h5f6', 'e5f4', 'd2b2', 'e4e5', 'b4e1', 'c1e1']
5rk1/1q1rbpp1/p4np1/1p2p3/4P3/5Q1P/PPBBNPP1/1R2R1K1 b - -	20	-184	False	1091952	d7d2	['d7d2', 'f3c3', 'f8d8', 'b1c1', 'b7b6', 'b2b4', 'f6h5', 'g2g3', 'e7g5', 'c2b3', 'd2e2', 'b3f7', 'g8f8', 'e1e2', 'g5c1', 'f7b3', 'c1h6', 'c3e5', 'b6d6', 'e5d6', 'd8d6']
5rk1/1q1rbpp1/p4np1/1p2p3/4P3/5Q1P/PPBBNPP1/1R2R1K1 b - -	21	-200	False	1538648	d7d2	['d7d2', 'f3c3', 'f8d8', 'b1c1', 'b7b6', 'b2b4', 'f6h5', 'c3e5', 'e7b4', 'c2b3', 'g8h7', 'b3f7', 'd8f8', 'e5e6', 'b6e6', 'f7e6', 'd2d6', 'e6b3', 'b4e1', 'c1e1', 'f8e8', 'f2f3', 'd6d2', 'g2g4', 'h5f6', 'g1f2', 'f6d7', 'f2e3']
5rk1/1q1rbpp1/p4np1/1p2p3/4P3/5Q1P/PPBBNPP1/1R2R1K1 b - -	22	-213	False	1743576	d7d2	['d7d2', 'b1c1', 'f8c8', 'c2b3', 'e7c5', 'c1c5', 'c8c5', 'f3e3', 'c5c2', 'b3c2', 'd2c2', 'e2c3', 'c2b2', 'e3c5', 'b5b4', 'c3d5', 'g8h7', 'e1e3', 'b2a2', 'c5b4', 'b7b4', 'd5b4', 'a2a4', 'b4d5', 'a4a1', 'g1h2', 'a6a5', 'd5f6', 'g7f6']
5rk1/1q1rbpp1/p4np1/1p2p3/4P3/5Q1P/PPBBNPP1/1R2R1K1 b - -	23	-207	False	2130951	d7d2	['d7d2', 'b1c1', 'f8c8', 'c2b3', 'e7c5', 'c1c5', 'c8c5', 'f3e3', 'c5c2', 'b3c2', 'd2c2', 'e2c3', 'c2b2', 'e3c5', 'b7d7', 'c5e5', 'd7d2', 'e1f1', 'b5b4', 'c3d5', 'f6d5', 'e4d5', 'b2a2', 'd5d6', 'g8h7', 'e5e7', 'd2d4', 'd6d7', 'a2d2', 'd7d8q', 'd4d8', 'e7b4']
5rk1/1q1rbpp1/p4np1/1p2p3/4P3/5Q1P/PPBBNPP1/1R2R1K1 b - -	24	-193	False	3496078	d7d2	['d7d2', 'b1c1', 'f8c8', 'c2b3', 'e7c5', 'c1c5', 'c8c5', 'f3e3', 'c5c2', 'b3c2', 'd2c2', 'e2c3', 'c2b2', 'e3c5', 'b5b4', 'c3d5', 'g8h7', 'e1e3', 'f6d5', 'e4d5', 'b2d2', 'e3e5', 'b7b8', 'e5e1', 'b8f4', 'g2g3', 'f4f5', 'c5b6', 'd2a2', 'b6d4', 'b4b3', 'd5d6', 'b3b2', 'd4h4', 'f5h5', 'h4b4']
5rk1/1q1rbpp1/p4np1/1p2p3/4P3/5Q1P/PPBBNPP1/1R2R1K1 b - -	25	-189	False	5456103	d7d2	['d7d2', 'f3c3', 'f8d8', 'b1d1', 'b5b4', 'c3d2', 'd8d2', 'd1d2', 'f6e4', 'c2e4', 'b7e4', 'e1d1', 'f7f5', 'e2g3', 'e4c6', 'b2b3', 'g8h7', 'g3f1', 'c6e4', 'd2d5', 'e7g5', 'g2g3', 'e4f3', 'h3h4']
5rk1/1q1rbpp1/p4np1/1p2p3/4P3/5Q1P/PPBBNPP1/1R2R1K1 b - -	26	-212	False	7788988	d7d2	['d7d2', 'b1c1', 'f8c8', 'c2b3', 'a6a5', 'e2c3', 'e7c5', 'c3d5', 'c5f2', 'f3f2', 'd2f2', 'c1c8', 'g8h7', 'c8c7', 'b7b8', 'g1f2', 'f6d5', 'c7f7', 'b8b6', 'f2f3', 'd5f6', 'f3g3', 'b6d4', 'g3h2', 'f6e4', 'f7f8', 'e4d2', 'h2h1', 'e5e4', 'b3g8', 'h7h6', 'g8f7', 'h6g5']
5rk1/1q1rbpp1/p4np1/1p2p3/4P3/5Q1P/PPBBNPP1/1R2R1K1 b - -	27	-200	False	9312599	d7d2	['d7d2', 'f3c3', 'f8d8', 'b1d1', 'b5b4', 'c3d2', 'd8d2', 'd1d2', 'f6e4', 'c2e4', 'b7e4', 'e1d1', 'e4c6', 'e2g3', 'b4b3', 'a2b3', 'f7f5', 'g3f1', 'c6b6', 'f1e3', 'b6b3', 'd1a1', 'e7c5', 'a1a6', 'c5e3', 'a6a3', 'e3f2', 'd2f2', 'b3b4', 'g2g3', 'e5e4', 'g1g2', 'b4e1']
5rk1/1q1rbpp1/p4np1/1p2p3/4P3/5Q1P/PPBBNPP1/1R2R1K1 b - -	28	-187	False	10705186	d7d2	['d7d2', 'f3c3', 'f8d8', 'b1d1', 'b5b4', 'c3d2', 'd8d2', 'd1d2', 'f6e4', 'c2e4', 'b7e4', 'e1d1', 'e4c6', 'e2g3', 'f7f5', 'b2b3', 'e7c5', 'd2c2', 'c6b6', 'g3f1', 'c5d4', 'f1h2', 'e5e4', 'h2f1', 'g8h7', 'c2e2', 'b6c5', 'e2d2', 'd4f6', 'f1e3', 'f5f4', 'e3d5', 'f6h4', 'd2e2', 'f4f3']
5rk1/1q1rbpp1/p4np1/1p2p3/4P3/5Q1P/PPBBNPP1/1R2R1K1 b - -	29	-194	False	12614412	d7d2	['d7d2', 'f3c3', 'f8d8', 'b1d1', 'b5b4', 'c3d2', 'd8d2', 'd1d2', 'f6e4', 'c2e4', 'b7e4', 'e1d1', 'f7f5', 'e2g3', 'e4c6', 'b2b3', 'e7c5', 'g3f1', 'c6b6', 'd2c2', 'g8h7', 'f1h2', 'e5e4', 'h2f1', 'c5d4', 'c2e2', 'b6b5', 'e2c2', 'd4a7', 'f1e3', 'f5f4']
5rk1/1q1rbpp1/p4np1/1p2p3/4P3/5Q1P/PPBBNPP1/1R2R1K1 b - -	30	-207	False	14611436	d7d2	['d7d2', 'f3c3', 'f8d8', 'b1c1', 'b7b6', 'c2b1', 'b6d6', 'b1c2', 'd8d7', 'c2b3', 'f6e4', 'c3f3', 'e4g5', 'f3e3', 'd6f6', 'e1d1', 'd2d1', 'c1d1', 'd7d1', 'b3d1', 'e7d8', 'e2c3', 'd8b6', 'e3d2', 'b6d4', 'd1b3', 'f6d8', 'd2c2']
1r3rk1/p3ppbp/2pqb1p1/4N1P1/2PPQ2P/2B5/P3PP2/K2R3R b - -	17	-213	False	415744	d6a3	['d6a3', 'e4c2', 'g7e5', 'd4e5', 'c6c5', 'd1b1', 'e6c4', 'c3d2', 'a3a6', 'b1b8', 'f8b8', 'h1b1', 'b8d8', 'd2e3', 'c4e6']
1r3rk1/p3ppbp/2pqb1p1/4N1P1/2PPQ2P/2B5/P3PP2/K2R3R b - -	18	-200	False	675958	d6a3	['d6a3', 'e4c2', 'e6f5', 'c2d2', 'c6c5', 'd4c5', 'b8b3', 'c3d4', 'f8d8', 'f2f4', 'a3a4', 'e2e3', 'f5e4', 'h1f1', 'f7f6', 'g5f6', 'e7f6']
1r3rk1/p3ppbp/2pqb1p1/4N1P1/2PPQ2P/2B5/P3PP2/K2R3R b - -	19	-169	False	1100870	d6a3	['d6a3', 'e4c2', 'g7e5', 'd4e5', 'e6c4', 'd1d4', 'c4e6', 'd4a4', 'a3c5', 'e2e4', 'b8b5', 'h4h5', 'g6h5', 'f2f4', 'e6g4', 'a4d4', 'f8b8', 'c2d3', 'c5b6', 'f4f5', 'b5b2', 'e5e6', 'f7e6', 'd4d7', 'b2g2']
1r3rk1/p3ppbp/2pqb1p1/4N1P1/2PPQ2P/2B5/P3PP2/K2R3R b - -	20	-199	False	1186230	d6a3	['d6a3', 'e4c2', 'g7e5', 'd4e5', 'e6c4', 'd1d4', 'c4e6', 'd4a4', 'a3c5', 'e2e3', 'b8b5', 'h4h5', 'f8b8', 'h5g6', 'f7g6', 'a4h4', 'b8b7', 'h4h7', 'e6f5', 'e3e4', 'f5e4']
1r3rk1/p3ppbp/2pqb1p1/4N1P1/2PPQ2P/2B5/P3PP2/K2R3R b - -	21	-178	False	2018871	d6a3	['d6a3', 'e4c2', 'b8b6', 'h4h5', 'e6f5', 'c2d2', 'g6h5', 'f2f3', 'c6c5', 'd4c5', 'a3c5', 'e5d7', 'b6d6', 'd2b2', 'g7c3', 'd7c5', 'd6d1', 'h1d1', 'c3b2', 'a1b2', 'f8c8']
1r3rk1/p3ppbp/2pqb1p1/4N1P1/2PPQ2P/2B5/P3PP2/K2R3R b - -	22	-179	False	2843232	d6a3	['d6a3', 'e4c2', 'b8b6', 'h4h5', 'e6f5', 'c2d2', 'g6h5', 'd1e1', 'c6c5', 'e2e4', 'g7e5', 'e4f5', 'e5d4', 'c3d4', 'c5d4', 'd2d4', 'f8b8', 'e1e3', 'a3a4', 'd4c3', 'b6d6', 'e3d3', 'd6d3', 'c3d3']
