sfen	depth	ev	mate	nodes	best	pv
r1bq1rk1/pp2ppbp/2n2np1/1B1p4/3PP3/5N2/PP3PPP/RNBQR1K1 w - -	14	95	False	81762	e4e5	['e4e5', 'f6e4', 'b1c3', 'c8f5', 'b5d3', 'c6b4', 'd3b1', 'a8c8', 'a2a3', 'b4c6', 'c3e4', 'd5e4', 'b1e4', 'f5e4', 'e1e4']
r1bq1rk1/pp4bp/n1pp1pp1/4p1B1/2PPP1n1/2N2N2/PP2BPPP/R2QR1K1 w - -	13	162	False	52077	g5h4	['g5h4', 'g8h8', 'd1c2', 'g6g5', 'h4g3', 'g4h6', 'a1d1', 'g5g4', 'f3h4', 'f6f5', 'd4e5', 'f5f4', 'd1d6']
r1bq1rk1/pp4bp/n1pp1pp1/4p1B1/2PPP1n1/2N2N2/PP2BPPP/R2QR1K1 w - -	14	188	False	96539	g5h4	['g5h4', 'g8h8', 'h4g3', 'b7b6', 'd1a4', 'c6c5', 'd4e5', 'g4e5', 'f3h4']
rnbq1rk1/pp1pppbp/2p2np1/8/3P4/5NP1/PPP1PPBP/RNBQ1RK1 w - -	13	56	False	112972	c2c4	['c2c4', 'd7d5', 'c4d5', 'c6d5', 'b1c3', 'f6e4', 'c3e4', 'd5e4', 'f3e5', 'b8d7', 'c1f4', 'd7e5', 'd4e5']
rnbq1rk1/pp1pppbp/2p2np1/8/3P4/5NP1/PPP1PPBP/RNBQ1RK1 w - -	14	36	False	222708	f1e1	['f1e1', 'd7d5', 'b1d2', 'c6c5', 'd4c5', 'b8a6', 'd2b3', 'f6e4', 'f3g5', 'e4g5', 'c1g5', 'g7b2', 'a1b1', 'b2c3', 'e1f1', 'c8e6']
rnbqkb1r/pp1p1ppp/5n2/2pp4/2P5/2N5/PP2PPPP/R1BQKBNR w KQkq -	13	148	False	35815	c4d5	['c4d5', 'd7d6', 'e2e4', 'g7g6', 'g1f3', 'f8g7', 'h2h3', 'e8g8', 'f1d3', 'a7a6', 'a2a4', 'b8d7', 'e1g1', 'f6e8', 'c1e3', 'd7e5', 'f3e5', 'g7e5', 'f2f4']
rnbqkb1r/pp1p1ppp/5n2/2pp4/2P5/2N5/PP2PPPP/R1BQKBNR w KQkq -	14	150	False	45724	c4d5	['c4d5', 'd7d6', 'e2e4', 'g7g6', 'g1f3', 'f8g7', 'h2h3', 'e8g8', 'f1d3', 'a7a6', 'a2a4', 'b8d7', 'e1g1', 'f6e8', 'c1g5', 'f7f6']
rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -	13	127	False	38344	e4d5	['e4d5', 'd8d5', 'b1c3', 'd5d8', 'd2d4', 'g8f6', 'h2h3', 'g7g6', 'g1f3', 'f8g7', 'f1c4', 'e8g8', 'e1g1', 'c8f5']
rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -	14	122	False	107507	e4d5	['e4d5', 'd8d5', 'b1c3', 'd5a5', 'd2d4', 'g8f6', 'g1f3', 'c7c6', 'f3e5', 'b8d7', 'e5c4', 'a5d8', 'd1f3', 'g7g6', 'c1f4']
3B4/8/k1K1p3/P2pP2p/3P2bP/8/8/8 w - -	13	38	False	29959	c6d7	['c6d7', 'a6b7', 'd7e7', 'g4h3', 'e7f6', 'h3g4', 'f6g6', 'b7a6', 'g6g7', 'a6a7', 'g7h6', 'a7b7', 'd8b6', 'b7a6', 'h6g7', 'a6b7']
3B4/8/k1K1p3/P2pP2p/3P2bP/8/8/8 w - -	14	30	False	41445	c6d7	['c6d7', 'g4f5', 'd7e7', 'f5h3', 'e7f6', 'h3g4', 'f6g6', 'g4d1', 'g6g7', 'd1f3', 'd8b6', 'f3e2']
rnbqkb1r/pp3ppp/4pn2/2p5/P1pP4/2N1PN2/1P3PPP/R1BQKB1R w KQkq -	13	71	False	38657	f1c4	['f1c4', 'c5d4', 'e3d4', 'f8e7', 'e1g1', 'b8c6', 'd4d5', 'e6d5', 'c3d5', 'f6d5', 'c4d5', 'e8g8']
rnbqkb1r/pp3ppp/4pn2/2p5/P1pP4/2N1PN2/1P3PPP/R1BQKB1R w KQkq -	14	128	False	47208	f1c4	['f1c4', 'c5d4', 'e3d4', 'f8e7', 'd1e2', 'b8c6', 'e1g1', 'e8g8']
r5k1/3n1ppp/p1p2q2/1p6/3P4/1Q3N2/PP3PPP/4R1K1 w - -	13	29	False	74034	h2h3	['h2h3', 'h7h6', 'b3e3', 'a6a5', 'e1c1', 'a5a4', 'b2b3', 'a4b3', 'a2b3']
r5k1/3n1ppp/p1p2q2/1p6/3P4/1Q3N2/PP3PPP/4R1K1 w - -	14	34	False	145453	h2h3	['h2h3', 'h7h6', 'b3e3', 'a6a5', 'b2b3', 'd7b6', 'e1c1', 'b6d5', 'e3e5', 'd5b4', 'e5f6']
r2q1rk1/1p3ppp/2n1pn2/p1bp4/2P2Bb1/P3PN2/1P1NBPPP/R2Q1RK1 w - -	13	93	False	94049	h2h3	['h2h3', 'g4h5', 'a1c1', 'd8b6', 'c4d5', 'f6d5', 'f4g3', 'f8d8', 'd2c4', 'b6a7', 'd1a4', 'f7f6', 'e3e4']
r2q1rk1/1p3ppp/2n1pn2/p1bp4/2P2Bb1/P3PN2/1P1NBPPP/R2Q1RK1 w - -	14	100	False	123988	h2h3	['h2h3', 'g4f3', 'e2f3', 'c5a7', 'd1c2', 'd5d4', 'f3c6', 'b7c6', 'e3d4', 'd8d4', 'f4e3', 'd4d8']
2r2rk1/pp3pp1/2n1b2p/1BPp4/8/2P1PN2/P4PPP/2KR3R w - -	13	115	False	52979	f3d4	['f3d4', 'c6e5', 'f2f4', 'a7a6', 'b5e2', 'e5c4', 'e2c4', 'd5c4', 'd4e6', 'f7e6', 'd1d7', 'c8c5', 'd7b7', 'c5a5', 'c1b2', 'a5d5']
2r2rk1/pp3pp1/2n1b2p/1BPp4/8/2P1PN2/P4PPP/2KR3R w - -	14	137	False	68868	f3d4	['f3d4', 'c6e5', 'f2f4', 'a7a6', 'b5e2', 'e5c6', 'd4e6', 'f7e6', 'e2g4', 'g8f7', 'e3e4', 'd5e4', 'h1e1', 'c6d8', 'd1d7', 'f7f6']
2r2rk1/1pqnppbp/3pb1p1/p5P1/Pn1NP3/2N1BP2/1PPQ3P/1K1R1B1R w - -	13	262	False	37453	d4b5	['d4b5', 'c7d8', 'e3d4', 'd7e5', 'd2f2', 'f7f6', 'g5f6', 'g7f6', 'f3f4', 'f6g7', 'h2h4']
2r2rk1/1pqnppbp/3pb1p1/p5P1/Pn1NP3/2N1BP2/1PPQ3P/1K1R1B1R w - -	14	275	False	67827	d4b5	['d4b5', 'c7c6', 'e3d4', 'g7d4', 'b5d4', 'c6c5', 'h2h4', 'd7e5', 'h4h5', 'b4c6', 'd4e6', 'f7e6', 'h5g6']
r1bqkb1r/4pppp/p1pp1n2/6B1/4P3/2N5/PPP2PPP/R2QKB1R w KQkq -	13	87	False	127469	f1c4	['f1c4', 'd8c7', 'g5f6', 'e7f6', 'd1f3', 'f8e7', 'e1c1', 'e8g8']
r1bqkb1r/4pppp/p1pp1n2/6B1/4P3/2N5/PPP2PPP/R2QKB1R w KQkq -	14	82	False	191743	f1c4	['f1c4', 'd8c7', 'd1f3', 'a8b8', 'c4b3', 'h7h6', 'g5f6', 'g7f6', 'f3h5', 'e7e6', 'f2f4']
2r2rk1/1p2bppp/p3pn2/4q1B1/P7/2N1P2P/1P1RQPP1/3R2K1 w - -	13	0	False	87189	g5f6	['g5f6', 'e7f6', 'd2d7', 'c8b8', 'e2f3', 'e5a5', 'd7b7', 'b8b7', 'f3b7', 'f6c3', 'b2c3', 'a5a4', 'd1d6', 'a4a1', 'g1h2', 'a1c3']
2r2rk1/1p2bppp/p3pn2/4q1B1/P7/2N1P2P/1P1RQPP1/3R2K1 w - -	14	11	False	115210	g5f6	['g5f6', 'e7f6', 'd2d7', 'c8c7', 'f2f4', 'e5a5', 'b2b4', 'a5b6', 'c3e4', 'f6e7', 'b4b5', 'a6b5', 'a4b5', 'h7h6']
r3k2r/pp1b1ppp/1qn1pn2/3p4/5P2/1NPB1NP1/PP3P1P/R2QK2R w KQkq -	13	93	False	45942	a2a4	['a2a4', 'a7a5', 'e1g1', 'e8g8', 'f1e1', 'f8c8', 'e1e2', 'g7g6', 'd3b5', 'f6e4']
r3k2r/pp1b1ppp/1qn1pn2/3p4/5P2/1NPB1NP1/PP3P1P/R2QK2R w KQkq -	14	60	False	104056	a2a4	['a2a4', 'a7a5', 'e1g1', 'e8g8', 'f1e1', 'a8c8', 'd3c2', 'f8d8', 'e1e2', 'f6e8', 'd1e1', 'e8d6']
1n1r2k1/rb3pbp/4p1p1/1Bp1P3/6n1/2N2N2/PP3PPP/R1B1K2R w KQ -	13	-1	False	37483	e1g1	['e1g1', 'b7f3', 'g2f3', 'g4e5', 'g1g2', 'e5c6', 'a2a4', 'c6d4', 'c1e3', 'b8a6', 'f1d1']
1n1r2k1/rb3pbp/4p1p1/1Bp1P3/6n1/2N2N2/PP3PPP/R1B1K2R w KQ -	14	15	False	106219	e1g1	['e1g1', 'b8c6', 'c1g5', 'd8c8', 'f1d1', 'h7h6', 'g5f4', 'g4e5', 'f3e5', 'c6e5']
r4rk1/1p2q1pp/2ppp3/p1nnP3/P1B5/2N4P/1PP2PP1/R2QR1K1 w - -	13	62	False	81024	d1g4	['d1g4', 'd5c3', 'e5d6', 'e7d6', 'b2c3', 'f8f4', 'c4e6', 'c5e6', 'g4e6', 'd6e6', 'e1e6']
r4rk1/1p2q1pp/2ppp3/p1nnP3/P1B5/2N4P/1PP2PP1/R2QR1K1 w - -	14	62	False	94203	d1g4	['d1g4', 'd5c3', 'e5d6', 'e7d6', 'b2c3', 'f8f4', 'c4e6', 'c5e6', 'g4e6', 'd6e6', 'e1e6', 'h7h6']
r3k1nr/p1qb1ppp/4p3/2ppP3/8/PNP1BP2/2P3PP/R2QK2R w KQkq -	13	57	False	94012	b3c5	['b3c5', 'c7e5', 'd1d4', 'e5d4', 'c3d4', 'd7c6', 'e1d2', 'g8f6', 'a3a4', 'f6d7', 'a4a5', 'd7c5', 'd4c5', 'a8c8']
r3k1nr/p1qb1ppp/4p3/2ppP3/8/PNP1BP2/2P3PP/R2QK2R w KQkq -	14	70	False	136672	e3c5	['e3c5', 'c7e5', 'e1f2', 'g8e7', 'd1d4', 'e5d4', 'c3d4', 'd7a4', 'b3a5', 'e7c6', 'a5c6', 'a4c6', 'h2h4', 'h7h5', 'a1b1', 'f7f6', 'c5a7']
r2q1rk1/4n1bp/2p3p1/p1Pppp2/1P6/P1P1P2P/R2NQPP1/2B2RK1 w - -	15	228	False	148135	d2b3	['d2b3', 'a5b4', 'a3b4', 'a8a2', 'e2a2', 'e5e4', 'c1b2', 'd8b8', 'a2a6', 'f5f4', 'e3f4', 'b8f4', 'b2c1', 'f4c7', 'c1d2', 'h7h6']
r2q1rk1/4n1bp/2p3p1/p1Pppp2/1P6/P1P1P2P/R2NQPP1/2B2RK1 w - -	16	195	False	206206	d2b3	['d2b3', 'a5b4', 'a3b4', 'a8a2', 'e2a2', 'e5e4', 'b3d4', 'd8a8', 'a2d2', 'g7d4', 'd2d4', 'a8a2', 'f2f3', 'e4f3']
r4rk1/4b1pp/p3q3/1pppPp2/4n3/2P5/PPB2PPP/R1BQ1RK1 w - -	15	133	False	239172	f2f3	['f2f3', 'e4g5', 'c1f4', 'e6c6', 'f4g5', 'e7g5', 'f3f4', 'g5e7', 'g2g4', 'g7g6', 'g4f5', 'g6f5', 'g1h1', 'g8h8']
r4rk1/4b1pp/p3q3/1pppPp2/4n3/2P5/PPB2PPP/R1BQ1RK1 w - -	16	99	False	311979	f2f3	['f2f3', 'e4g5', 'a2a4', 'g7g6', 'g1h1', 'e6c6', 'c1g5', 'e7g5', 'f3f4', 'g5e7', 'd1e1', 'g8g7', 'c2d1', 'b5b4', 'd1f3', 'a8d8', 'a1d1']
rnbqkb1r/5ppp/1p2p1n1/pP1pP3/8/2PB1N2/P4PPP/RNBQ1RK1 w kq -	15	197	False	84437	c3c4	['c3c4', 'c8b7', 'c4d5', 'b7d5', 'b1c3', 'd5f3', 'd1f3', 'b8d7', 'd3g6', 'h7g6', 'f1d1', 'a8c8', 'c3e4', 'f8e7', 'e4d6', 'e7d6', 'd1d6']
rnbqkb1r/5ppp/1p2p1n1/pP1pP3/8/2PB1N2/P4PPP/RNBQ1RK1 w kq -	16	201	False	165511	c3c4	['c3c4', 'c8b7', 'c4d5', 'b7d5', 'b1c3', 'd5b7', 'd3e4', 'd8c7', 'c1e3', 'b8d7', 'a1c1', 'f8c5', 'e4g6', 'h7g6', 'c3a4', 'd7e5']
rnbq1rk1/4bppp/1pp1pn2/p7/2pPP3/2N3P1/PP1N1PBP/R1BQ1RK1 w - -	15	16	False	144006	d2c4	['d2c4', 'c8a6', 'b2b3', 'b6b5', 'c4b2', 'b5b4', 'c3e2', 'c6c5', 'f1e1', 'b8c6', 'd4d5', 'a6e2', 'e1e2', 'c6d4', 'e2e1']
rnbq1rk1/4bppp/1pp1pn2/p7/2pPP3/2N3P1/PP1N1PBP/R1BQ1RK1 w - -	16	30	False	200495	d2c4	['d2c4', 'c8a6', 'b2b3', 'b6b5', 'c4b2', 'b5b4', 'c3e2', 'c6c5', 'f1e1', 'b8c6', 'd4d5', 'c6e5', 'c1f4', 'f6d7', 'a1c1', 'g7g5', 'f4e5', 'd7e5']
2rq1rk1/pb1nbpp1/1pp1pn1p/3p4/2PP3B/2NBPN2/PPQ2PPP/3R1RK1 w - -	15	52	False	296666	f3e5	['f3e5', 'd7e5', 'd4e5', 'f6d7', 'h4g3', 'b6b5', 'c4d5', 'c6d5', 'd3b5', 'a7a6', 'b5d7', 'd8d7', 'h2h3', 'd7c6']
2rq1rk1/pb1nbpp1/1pp1pn1p/3p4/2PP3B/2NBPN2/PPQ2PPP/3R1RK1 w - -	16	37	False	362872	f3e5	['f3e5', 'd7e5', 'd4e5', 'f6d7', 'h4e7', 'd8e7', 'f2f4', 'd7c5', 'd3e2', 'b7a6', 'b2b4', 'c5b7', 'c4d5', 'a6e2']
r1bqkb1r/1ppn1ppp/3p1n2/p3p3/P2PP3/2N2N2/1PP2PPP/R1BQKB1R w KQkq -	15	200	False	131300	f1c4	['f1c4', 'e5d4', 'd1d4', 'h7h6', 'h2h3', 'f8e7', 'c1e3', 'e8g8', 'e1c1', 'd7b6', 'g2g4', 'b6c4', 'd4c4', 'c8e6', 'c4e2']
r1bqkb1r/1ppn1ppp/3p1n2/p3p3/P2PP3/2N2N2/1PP2PPP/R1BQKB1R w KQkq -	16	207	False	223049	f1c4	['f1c4', 'e5d4', 'd1d4', 'c7c6', 'c1f4', 'd6d5', 'e4d5', 'f8c5', 'd4d3', 'd8e7', 'd3e2', 'e7e2', 'e1e2', 'e8g8']
rnbqkb1r/pp1ppppp/5n2/2p5/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -	15	156	False	94400	d4d5	['d4d5', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'h2h3', 'e7e6', 'g1f3', 'e6d5', 'c4d5', 'b8d7', 'a2a4', 'e8g8', 'f1d3']
rnbqkb1r/pp1ppppp/5n2/2p5/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -	16	156	False	110718	d4d5	['d4d5', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'h2h3', 'e7e6', 'g1f3', 'e6d5', 'c4d5', 'b8d7', 'a2a4', 'e8g8', 'f1d3']
r1b2rk1/1p1nbppp/p1pq1n2/3pp3/1PP5/P1N1PN2/1BQPBPPP/R3K2R w KQ -	15	45	False	180028	c4c5	['c4c5', 'd6b8', 'c3a4', 'e7d8', 'f3h4', 'f8e8', 'e1g1', 'd7f8', 'a4b6', 'd8b6', 'c5b6', 'b8d6', 'f2f4', 'e5f4', 'f1f4']
r1b2rk1/1p1nbppp/p1pq1n2/3pp3/1PP5/P1N1PN2/1BQPBPPP/R3K2R w KQ -	16	56	False	238509	c4c5	['c4c5', 'd6b8', 'c3a4', 'f8e8', 'e1g1', 'e7d8', 'f3h4', 'd7f8', 'f2f4', 'e5f4', 'f1f4', 'e8e4', 'a4b6']
1rq1nrk1/4b1pp/p2pp3/P1p5/1p2P3/3Q1N2/1PP2PPP/R1B1R1K1 w - -	15	78	False	315840	c2c3	['c2c3', 'c5c4', 'd3e2', 'b4c3', 'b2c3', 'b8b3', 'c1a3', 'b3c3', 'e1c1', 'c3c1', 'a1c1', 'c8b7', 'e2c4', 'd6d5']
1rq1nrk1/4b1pp/p2pp3/P1p5/1p2P3/3Q1N2/1PP2PPP/R1B1R1K1 w - -	16	72	False	363916	c2c3	['c2c3', 'c5c4', 'd3e2', 'b4c3', 'b2c3', 'b8b3', 'c1a3', 'b3c3', 'e1c1', 'c3c1', 'a1c1', 'c8d7', 'c1c4', 'd7b5', 'a3b4', 'h7h6', 'b4e1', 'e6e5']
r2qk2r/pp1nbpp1/2p4p/3p4/3P4/2NBPPn1/PPQ2P1P/R3K2R w KQkq -	15	140	False	162799	h2g3	['h2g3', 'd7f6', 'c3e2', 'd8d7', 'e1f1', 'h6h5', 'f1g2', 'e8f8', 'e2f4', 'e7d6', 'e3e4', 'd5e4']
r2qk2r/pp1nbpp1/2p4p/3p4/3P4/2NBPPn1/PPQ2P1P/R3K2R w KQkq -	16	157	False	342570	h2g3	['h2g3', 'd7f6', 'g3g4', 'd8d6', 'g4g5', 'f6d7', 'g5g6', 'e8c8', 'g6f7', 'c8b8', 'f3f4', 'd6f6', 'd3g6', 'd7f8', 'h1g1', 'd8d6', 'f4f5', 'f8g6', 'f5g6', 'd6e6']
5k2/8/3q1r1p/2pPpBn1/1p2Pp1R/rP1P1P2/1Q4K1/6R1 w - -	15	0	False	93618	f5g4	['f5g4', 'f6g6', 'g2h1', 'g5f7', 'h4h2', 'f8g7', 'h2g2', 'd6e7', 'g2h2', 'e7d6']
5k2/8/3q1r1p/2pPpBn1/1p2Pp1R/rP1P1P2/1Q4K1/6R1 w - -	16	0	False	111904	f5g4	['f5g4', 'f6g6', 'g2h1', 'g5f7', 'h4h2', 'f8g7', 'h2g2', 'd6e7', 'b2c2', 'e7h4', 'g2h2', 'h4e7']
r1b2rk1/ppq2pbp/2pp1np1/2n1p3/2P5/1PNP1NP1/PBQ1PPBP/R4RK1 w - -	15	78	False	122063	b3b4	['b3b4', 'c5e6', 'a2a4', 'd6d5', 'c4d5', 'c6d5', 'f1c1', 'f8d8', 'b4b5', 'e5e4', 'd3e4', 'f6e4', 'c3e4', 'c7c2', 'e4f6', 'g7f6', 'c1c2', 'f6b2']
r1b2rk1/ppq2pbp/2pp1np1/2n1p3/2P5/1PNP1NP1/PBQ1PPBP/R4RK1 w - -	16	69	False	302082	b3b4	['b3b4', 'c5e6', 'a1c1', 'f8d8', 'e2e3', 'a7a6', 'a2a4', 'a8b8', 'a4a5', 'b7b5', 'c4b5', 'a6b5', 'f3d2', 'c6c5']
r4rk1/pppbq1b1/n2p3p/3Pp1pP/2P1N1P1/4B3/PP2BP2/R2QK2R w KQ -	15	134	False	181795	d1b1	['d1b1', 'c7c6', 'b1d1', 'a6c7', 'a1c1', 'b7b6', 'f2f3', 'c6c5', 'e1g1']
r4rk1/pppbq1b1/n2p3p/3Pp1pP/2P1N1P1/4B3/PP2BP2/R2QK2R w KQ -	16	131	False	227883	d1b1	['d1b1', 'b7b6', 'b2b4', 'c7c6', 'd5c6', 'd7c6', 'c4c5', 'd6d5', 'e2a6', 'e7e6']
8/p5R1/3k2p1/P1b4p/5P1P/6r1/3BK3/8 w - -	15	25	False	113889	f4f5	['f4f5', 'g3g2', 'e2d3', 'g2g3', 'd3c2', 'd6d5', 'f5g6', 'g3g2', 'g7d7', 'd5c6', 'd7h7', 'c5e3', 'c2d3', 'e3d2', 'h7a7', 'd2e1', 'a5a6', 'e1h4', 'a7h7', 'g2g3', 'd3e4']
8/p5R1/3k2p1/P1b4p/5P1P/6r1/3BK3/8 w - -	16	26	False	129016	f4f5	['f4f5', 'g3g2', 'e2d3', 'g2g3', 'd3c2', 'd6d5', 'f5g6', 'g3g2', 'g7d7', 'd5c6', 'd7h7', 'c5e3', 'c2d3', 'e3d2', 'h7a7', 'd2e1', 'a5a6', 'c6b6', 'a7e7', 'b6a6', 'e7e1']
rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	15	43	False	263746	e4e5	['e4e5', 'c8f5', 'g2g4', 'f5g6', 'f1e2', 'e7e6', 'h2h4', 'h7h5', 'g4h5', 'g6f5', 'g1f3', 'c6c5', 'd4c5']
rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	16	60	False	310539	b1c3	['b1c3', 'd5e4', 'c3e4', 'g8f6', 'e4f6', 'e7f6', 'g1f3', 'f8d6', 'f1d3', 'e8g8', 'e1g1', 'f8e8', 'h2h3', 'd6f8', 'b2b3', 'b8a6', 'd3a6', 'b7a6', 'c2c4']
rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	15	117	False	79165	e4e5	['e4e5', 'c7c5', 'a2a3', 'b4c3', 'b2c3', 'g8e7', 'd1g4', 'e8g8', 'f1d3', 'c5c4', 'c1h6', 'e7g6', 'd3g6', 'f7g6', 'h6d2', 'd8b6', 'h2h4', 'b6b2', 'a1c1']
rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	16	115	False	121708	e4e5	['e4e5', 'g8e7', 'a2a3', 'b4c3', 'b2c3', 'c7c5', 'd1g4', 'c5d4', 'g4g7', 'h8g8', 'g7h7', 'd8c7', 'g1e2', 'b8c6', 'f2f4', 'd4c3', 'h7d3', 'c8d7', 'e2c3', 'e8c8', 'c3b5']
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	15	76	False	140128	e4e5	['e4e5', 'c7c5', 'c2c3', 'b8c6', 'g1f3', 'c8d7', 'f1d3', 'c5d4', 'c3d4', 'd8b6', 'd3e2', 'g8e7', 'b1c3', 'e7f5', 'c3a4']
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	16	75	False	217307	e4e5	['e4e5', 'c7c5', 'c2c3', 'b8c6', 'g1f3', 'c8d7', 'f1e2', 'g8e7', 'e1g1', 'e7g6', 'f1e1', 'f8e7', 'g2g3', 'c5d4', 'c3d4']
r2qkb1r/pp1b1ppp/2npp3/1B2P3/3P4/2P2N2/P4PPP/R1BQK2R w KQkq -	15	86	False	130871	d1e2	['d1e2', 'd6e5', 'd4e5', 'a7a6', 'b5d3', 'd8c7', 'a1b1', 'f8c5', 'e1g1', 'c6e7', 'h2h4', 'd7c6', 'f3d4', 'c6d5']
r2qkb1r/pp1b1ppp/2npp3/1B2P3/3P4/2P2N2/P4PPP/R1BQK2R w KQkq -	16	86	False	144792	d1e2	['d1e2', 'd6e5', 'd4e5', 'a7a6', 'b5d3', 'd8c7', 'a1b1', 'f8c5', 'e1g1', 'c6e7', 'f1e1', 'e7d5', 'c1d2', 'd7c6', 'f3d4', 'c5d4', 'c3d4']
r4rk1/1pb2ppp/p4n2/4p3/8/1BP1Bb1P/PP3PP1/3RK2R w K -	15	67	False	146680	g2f3	['g2f3', 'f8d8', 'e1g1', 'g7g6', 'f1e1', 'g8g7', 'g1f1', 'a8b8', 'd1d8', 'b8d8']
r4rk1/1pb2ppp/p4n2/4p3/8/1BP1Bb1P/PP3PP1/3RK2R w K -	16	70	False	172538	g2f3	['g2f3', 'f8d8', 'e1g1', 'g7g6', 'f1e1', 'g8g7', 'g1f1', 'h7h6', 'a2a4', 'g6g5', 'e3c5', 'd8e8', 'd1d2', 'a8d8']
r3kb1r/1bqn1p2/p2p1p2/1p2pP1p/4P3/PNN2Q2/1PP3PP/2KR1B1R w kq -	15	175	False	118705	f1e2	['f1e2', 'e8e7', 'c1b1', 'f8h6', 'd1d3', 'd7c5', 'b3c5', 'd6c5', 'h1d1', 'a8d8', 'c3d5', 'b7d5', 'd3d5', 'd8d5', 'd1d5', 'h8d8', 'f3h5', 'd8d5']
r3kb1r/1bqn1p2/p2p1p2/1p2pP1p/4P3/PNN2Q2/1PP3PP/2KR1B1R w kq -	16	162	False	221230	f1e2	['f1e2', 'f8h6', 'c1b1', 'e8e7', 'd1d3', 'a8d8', 'h1d1', 'd7c5', 'b3c5', 'd6c5', 'c3d5', 'b7d5', 'd3d5', 'd8d5', 'd1d5', 'h8d8', 'f3h5', 'h6d2', 'h2h4', 'c5c4', 'g2g4', 'd8d5']
rnbqkbnr/3ppppp/p7/1pp5/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	15	69	False	101142	f1g2	['f1g2', 'c8b7', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'h7h5', 'h2h4', 'b8c6', 'd4c6', 'b7c6', 'c1f4', 'b5b4']
rnbqkbnr/3ppppp/p7/1pp5/4P3/2N3P1/PPPP1P1P/R1BQKBNR w KQkq -	16	72	False	129485	f1g2	['f1g2', 'c8b7', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'b8c6', 'e1g1', 'a8c8', 'c1f4', 'c6d4', 'd1d4', 'g8f6', 'f4d6', 'f8d6']
r1b1kb1r/2qp1ppp/p1n1pn2/1p6/3NP3/2N1BQ2/PPP2PPP/2KR1B1R w kq -	15	248	False	57117	e4e5	['e4e5', 'c8b7', 'd4b5', 'a6b5', 'e5f6', 'c6b4', 'f3g3', 'b4a2', 'c3a2', 'c7g3', 'h2g3', 'a8a2', 'f1b5', 'a2a1', 'c1d2']
r1b1kb1r/2qp1ppp/p1n1pn2/1p6/3NP3/2N1BQ2/PPP2PPP/2KR1B1R w kq -	16	187	False	97432	e4e5	['e4e5', 'b5b4', 'e5f6', 'b4c3', 'd4c6', 'c7c6', 'f3c6', 'd7c6', 'e3d4', 'c3b2', 'c1b1', 'h8g8', 'f1d3', 'g7f6', 'd3h7', 'g8g4', 'd4f6', 'c8b7', 'd1d2', 'g4f4', 'f6e5', 'f4h4']
rnbq1rk1/1p2ppbp/p4np1/8/3N1B2/P1N5/1PPQ1PPP/2KR1B1R w - -	15	126	False	368080	f4h6	['f4h6', 'd8b6', 'h6g7', 'g8g7', 'd2e3', 'b6c7', 'h2h3', 'e7e5', 'd4e2', 'b7b5', 'g2g4', 'c8b7']
rnbq1rk1/1p2ppbp/p4np1/8/3N1B2/P1N5/1PPQ1PPP/2KR1B1R w - -	16	128	False	435030	f4h6	['f4h6', 'd8c7', 'h2h4', 'g7h6', 'd2h6', 'f6g4', 'h6g5', 'h7h6', 'g5d2', 'f8d8', 'd4b5', 'd8d2', 'b5c7', 'd2d1', 'c3d1', 'a8a7', 'h4h5', 'g6g5']
rn1qr1k1/p1p1bppp/bp3n2/3p4/3P4/1PN2NP1/P2BPPBP/R2Q1RK1 w - -	15	95	False	150948	f3e5	['f3e5', 'a6b7', 'a1c1', 'h7h6', 'd2f4', 'e7a3', 'c1c2', 'a3f8', 'g3g4', 'c7c5', 'g4g5', 'h6g5', 'f4g5', 'c5d4', 'd1d4', 'd8d6']
